site_id	ASM_52	ASM_2	ASM_50	ASM_44
65310	18	21	23	37
65673	25	22	27	51
65686	25	25	25	49
65687	26	25	24	49
65688	25	25	24	50
65768	36	41	24	57
65834	44	48	16	54
65837	44	43	20	56
65838	43	42	15	55
65922	46	28	28	49
66288	11	12	16	34
66295	11	11	14	34
66296	11	11	15	35
66325	11	14	10	29
66413	12	15	8	26
66526	11	8	11	15
66889	9	9	12	11
66891	9	9	13	11
67160	19	18	13	21
67176	22	21	13	21
67188	25	21	15	18
67242	23	17	13	14
67243	23	21	12	14
67272	24	18	7	15
67520	4	5	4	3
67521	5	5	4	3
67522	5	5	5	3
67524	6	7	5	4
67590	22	18	16	24
67629	29	20	24	25
67670	22	15	18	23
67672	24	15	19	23
67686	20	12	16	18
68223	1	10	6	5
68233	3	13	6	9
68301	16	31	15	26
68307	16	30	13	28
68408	37	32	18	46
68602	22	32	17	23
68643	15	21	14	20
68678	7	14	10	15
68803	8	5	5	4
68841	17	8	8	13
68932	25	20	17	19
68956	23	20	17	21
68963	28	21	18	22
68971	33	24	20	26
69044	29	21	23	26
69152	24	30	21	37
69245	25	37	23	43
69264	22	32	19	34
69311	25	25	15	32
69343	19	28	12	31
69346	20	28	12	27
69411	25	25	8	34
69413	25	24	9	35
69414	24	24	8	35
69415	26	24	8	35
69416	26	23	7	33
69418	26	23	9	42
69428	22	22	12	44
69453	27	26	13	40
69486	31	23	15	45
69571	25	30	15	30
69819	46	32	24	39
69862	44	29	22	38
69932	28	24	15	29
69973	31	23	19	30
70008	36	25	21	32
70095	39	19	17	25
70097	42	21	22	32
70098	41	22	20	29
70116	37	14	22	27
70179	32	12	27	26
70245	32	21	26	30
70246	33	21	24	33
70247	32	21	23	31
70264	26	22	20	31
70664	30	43	25	32
70735	18	34	15	25
70741	17	32	14	27
70779	17	25	16	23
70784	18	24	14	24
70818	24	25	17	23
70823	22	28	17	24
70825	23	28	18	25
70826	23	28	15	24
70855	21	16	15	23
70863	19	16	17	24
70901	18	19	17	23
70906	19	21	17	23
70940	19	19	14	25
70952	18	17	17	26
70955	18	18	18	25
70958	18	15	15	24
70971	16	11	16	27
70980	18	18	17	30
70998	24	19	18	29
71021	26	23	18	29
71120	23	33	28	39
71132	24	27	31	44
71133	23	28	30	43
71212	28	24	39	43
71293	33	30	36	41
71294	34	33	38	41
71295	34	32	37	40
71408	40	30	29	46
71409	41	32	39	48
71445	37	28	35	41
71490	33	21	32	44
71493	31	21	36	43
71628	23	19	33	45
71703	19	25	26	45
71745	24	19	18	39
71748	25	18	16	37
71754	29	23	19	40
71755	29	22	18	39
71878	31	15	30	24
71905	27	18	31	21
71909	26	15	30	21
71918	25	19	33	23
71946	28	18	36	25
71969	20	19	34	34
72057	27	28	25	56
72075	30	23	24	50
72077	29	24	22	46
72226	35	29	28	51
72229	31	29	32	52
72271	23	26	28	45
72353	14	25	21	30
72425	22	26	21	45
72461	17	24	17	31
72467	19	27	21	31
72469	20	27	20	31
72470	20	27	19	31
72473	19	26	18	32
72490	21	24	19	34
72520	21	24	23	30
72613	40	46	32	42
72733	34	36	33	36
72735	33	37	33	34
72736	33	38	32	36
72740	39	41	33	38
72741	36	39	33	39
72769	37	29	31	43
72786	38	33	35	41
72814	38	29	28	43
72883	32	16	17	26
72884	28	16	14	26
72886	29	16	18	26
72887	24	10	15	23
72888	21	9	16	23
72889	25	10	13	23
72916	8	8	9	14
72918	10	7	10	14
73059	12	13	11	16
73060	12	14	10	20
73062	11	12	14	21
73063	12	14	14	21
73065	12	14	13	22
73081	13	18	13	25
73125	21	22	21	33
73126	21	24	22	32
73169	18	23	24	28
73187	17	26	23	27
73210	21	27	23	29
73214	20	27	22	29
73215	21	28	20	27
73272	32	30	22	34
73574	30	31	36	37
73575	28	30	34	36
73576	28	31	34	36
73635	31	41	37	49
73658	33	43	41	55
73724	44	45	35	42
73807	44	38	28	31
73810	43	36	24	30
73885	34	28	21	38
73918	37	32	33	35
73923	39	34	27	35
73924	39	35	31	36
73925	37	32	26	36
73958	35	27	29	33
73994	26	22	29	30
73997	27	20	26	26
74070	37	26	27	34
74102	37	21	28	38
74142	38	20	23	42
74160	34	21	21	53
74206	34	22	17	50
74355	22	18	23	38
74357	16	17	22	37
74407	23	16	17	32
74419	28	16	18	35
74441	23	16	17	34
74461	25	15	15	37
74466	26	15	20	39
74479	26	17	18	35
74480	24	18	14	35
74505	22	25	15	32
74514	22	27	14	33
74528	19	25	17	35
74547	23	24	19	30
74548	22	27	17	31
74558	18	28	16	23
74559	17	28	19	23
74580	14	28	14	21
74597	15	26	11	17
74621	18	32	12	22
74627	20	27	12	23
74628	20	30	14	24
74630	21	28	14	25
74681	26	28	15	22
74682	26	28	17	21
74683	26	28	14	22
74684	23	28	11	22
74711	17	25	19	21
74713	24	26	21	22
74729	21	29	20	29
74809	17	19	26	31
74826	18	24	19	35
74834	17	25	19	34
75101	33	40	20	39
75128	38	38	18	38
75136	39	41	17	40
75160	40	38	19	38
75161	36	37	18	38
75162	40	37	19	38
75163	39	36	16	37
75217	29	19	22	30
75218	28	18	19	30
75227	27	19	20	26
75233	24	17	19	30
75237	25	18	20	33
75238	24	18	17	32
75242	25	18	17	32
75243	24	19	19	35
75382	23	22	23	41
75401	24	18	20	37
75404	24	18	21	37
75459	21	34	18	26
75475	16	36	20	25
75476	19	32	18	24
75477	19	35	20	25
75544	24	33	28	30
75696	36	31	30	35
75697	37	32	31	37
75854	35	34	25	59
75859	35	32	22	60
75863	40	34	23	56
75983	47	11	21	18
75989	45	11	25	17
75991	45	11	24	17
75993	44	10	25	16
75994	44	12	22	16
76000	43	13	17	15
76011	42	12	27	15
76012	41	12	27	16
76016	37	13	24	16
76102	24	20	22	18
76148	26	22	22	24
76149	25	21	21	24
76151	27	20	20	23
76167	28	21	22	20
76176	30	22	20	22
76198	31	22	19	24
76201	30	23	15	25
76209	31	21	20	28
76215	31	24	18	27
76291	29	36	36	42
76298	22	34	32	38
76299	23	33	34	38
76344	16	35	31	36
76345	17	35	29	34
76417	16	33	29	42
76500	24	27	29	53
76501	23	26	28	50
76566	22	27	26	37
76568	22	28	24	38
76606	22	27	18	32
76651	26	27	15	36
76717	25	22	11	36
76720	28	22	15	35
76722	25	20	12	33
76725	24	18	12	33
76819	5	6	7	8
76936	18	14	21	17
76937	19	15	21	17
76942	20	21	20	18
77264	20	26	21	14
77267	21	28	23	14
77270	21	27	21	13
77284	24	23	24	16
77297	24	23	21	17
77320	27	24	19	18
77348	23	24	18	18
77350	24	24	20	19
77353	21	25	20	20
77362	26	25	20	20
77363	25	24	20	21
77365	27	25	18	21
77370	26	23	18	21
77373	26	26	19	20
77374	26	25	16	20
77375	28	23	17	21
77405	25	21	17	22
77408	27	24	19	28
77416	28	24	18	29
77424	27	23	19	31
77425	26	23	18	31
77432	24	24	19	31
77554	24	25	20	31
77599	25	19	22	32
77629	30	20	26	36
77668	27	12	18	34
77675	24	13	20	29
77693	22	11	19	29
77706	22	9	17	28
77709	21	9	16	28
78083	5	9	7	13
78184	14	33	15	34
78233	14	35	13	29
78274	16	35	12	30
78330	22	21	15	33
78335	25	19	17	34
78362	26	24	19	33
78396	31	24	15	29
78462	29	22	13	36
78466	29	21	14	33
78542	30	21	15	33
78545	28	22	15	34
78546	26	21	12	33
78568	28	24	19	41
78680	41	20	28	36
78727	35	32	23	29
79053	25	20	24	31
79093	28	15	22	43
79194	16	14	13	34
79205	15	17	14	35
79223	12	19	12	29
79225	11	18	12	27
79226	12	18	10	26
79237	11	18	13	27
79277	17	18	12	23
79297	19	19	15	23
79329	21	28	13	24
79340	22	27	14	27
79346	20	28	15	25
79348	20	25	14	26
79374	18	29	13	19
79375	17	28	13	20
79406	14	29	11	20
79431	10	29	10	19
79443	11	32	11	21
79476	11	23	8	11
79481	11	24	8	11
79518	9	17	7	10
79540	8	16	7	5
79734	1	2	2	3
79735	1	2	3	2
79739	1	1	2	1
79741	2	3	2	4
79750	3	4	3	8
79751	3	4	3	8
79818	20	19	13	20
79825	19	20	13	20
79899	26	25	22	23
79900	27	24	21	22
79905	26	21	23	26
79968	19	25	14	24
80015	19	29	12	32
80018	20	29	14	34
80250	26	31	19	24
80314	23	26	23	23
80399	15	9	11	16
80401	14	9	12	15
80562	10	14	5	7
80565	16	13	10	6
80568	14	17	10	11
80569	14	17	10	10
80570	16	17	11	11
80612	21	24	14	19
80613	24	25	15	19
80625	26	28	15	26
80716	15	26	15	34
80718	16	23	13	32
80720	16	23	14	32
80738	11	17	11	26
80790	4	6	4	9
80805	4	2	4	9
80882	9	16	5	24
80893	13	18	10	26
81201	34	36	23	53
81202	32	34	22	51
81349	26	29	26	44
81351	22	29	28	44
81378	28	32	26	47
81454	25	22	33	42
81455	31	25	38	44
81725	32	40	20	38
81738	33	36	17	46
82093	39	15	34	54
82211	27	34	24	45
82306	25	32	30	47
82330	24	33	26	53
82337	20	23	25	32
82350	19	20	23	32
82358	22	18	24	30
82401	28	24	20	27
82402	28	24	20	27
82606	15	25	11	40
82703	26	25	21	27
82704	28	26	18	28
82705	26	24	16	28
82904	26	42	27	40
83026	17	29	25	18
83027	17	31	27	19
83029	15	31	27	18
83045	19	29	25	23
83048	16	28	18	24
83053	18	26	25	24
83061	18	25	29	28
83101	16	35	28	33
83198	14	28	19	27
83215	12	31	19	29
83216	13	33	17	30
83256	14	34	16	28
83261	12	32	14	30
83290	18	38	10	31
83418	31	25	21	31
83458	28	17	22	28
83479	22	22	24	30
83503	28	22	22	27
83537	36	20	17	30
83571	30	19	18	43
83576	29	18	15	38
83664	30	15	15	37
83683	21	16	17	45
83696	22	18	15	39
83698	18	18	13	40
83742	20	15	12	32
83743	20	14	12	32
83745	21	14	13	33
83770	15	16	11	30
83771	16	14	9	28
83773	15	16	8	27
83774	13	14	10	28
83831	13	16	15	21
83837	13	16	17	21
83890	14	24	15	20
83894	15	24	14	21
83916	17	30	16	22
83928	18	32	17	25
84005	22	37	12	28
84050	20	33	14	34
84060	20	30	15	34
84078	20	28	11	31
84089	19	30	12	31
84091	20	29	12	35
84093	21	31	13	34
84094	18	30	11	34
84095	20	31	10	35
84097	20	30	14	33
84101	22	31	15	39
84124	19	25	15	34
84133	21	23	16	37
84149	21	19	15	43
84163	22	20	12	42
84184	19	22	15	39
84196	20	19	18	41
84214	19	15	18	40
84220	19	19	17	40
84221	18	18	16	39
84222	20	20	17	38
84224	20	23	16	40
84225	21	21	17	39
84296	24	26	15	35
84365	34	31	23	36
84370	31	29	26	38
84371	31	28	21	37
84372	30	29	24	38
84542	22	26	18	22
84565	19	29	19	28
84583	22	30	17	25
84619	17	26	19	28
84625	18	22	18	28
84632	17	21	19	29
84640	19	20	18	28
84649	18	22	19	25
84729	28	21	18	33
84767	31	22	13	26
84792	34	25	14	28
84795	32	26	12	28
84806	29	23	14	32
84843	28	34	14	37
84844	27	32	14	36
84994	23	26	20	33
85082	25	25	17	36
85165	19	25	15	41
85168	19	25	14	41
85170	19	26	15	40
85288	36	22	17	37
85304	27	21	15	37
85315	29	20	14	36
85320	34	21	13	41
85321	32	21	14	38
85322	33	19	12	39
85325	32	21	15	40
85395	38	15	26	51
85426	41	13	31	52
85475	44	14	27	47
85476	44	14	27	49
85544	29	15	18	36
85589	31	20	19	45
85652	20	26	20	32
85669	17	26	16	31
85685	18	29	15	34
85703	21	24	14	30
85704	21	24	16	30
85757	25	29	14	30
86041	20	24	19	37
86044	21	23	21	41
86045	20	24	19	41
86068	20	32	19	43
86145	30	41	18	46
86171	25	42	18	45
86191	21	40	14	36
86195	18	39	15	36
86196	22	40	15	38
86208	17	31	15	30
86426	27	11	13	33
86453	27	16	15	37
86514	32	25	17	51
86524	31	24	17	50
86672	21	21	26	31
86701	21	21	21	30
86703	23	21	23	31
86720	24	19	18	33
86735	26	18	17	39
86789	24	18	17	40
86983	30	30	23	43
87161	15	29	18	33
87162	15	30	20	31
87172	15	28	17	32
87244	7	18	12	11
87285	1	7	1	5
87356	3	10	3	4
87358	3	10	3	5
87466	20	30	27	45
87518	22	31	25	48
87572	36	44	38	41
87573	36	43	36	43
87574	37	41	32	44
87579	36	41	35	43
87644	34	34	29	34
87668	35	36	25	37
87736	29	24	19	28
87762	27	27	20	24
87835	21	25	24	14
87836	18	23	24	14
87839	18	24	27	15
87842	20	27	22	14
87855	23	28	24	14
87857	21	28	24	16
87861	24	27	26	18
87956	28	28	19	25
87967	23	30	13	26
87998	27	26	13	33
88003	26	23	15	32
88009	22	27	12	27
88010	21	23	13	28
88011	22	24	13	30
88031	16	26	19	30
88042	14	27	19	36
88278	32	42	22	40
88280	32	41	22	39
88338	27	47	19	61
88357	32	49	26	61
88427	33	37	36	72
88430	34	37	38	72
88532	28	43	33	53
88534	31	42	34	52
88637	7	22	21	28
88639	7	22	24	29
88643	7	21	24	26
88660	5	20	21	26
88669	2	12	16	22
89019	18	16	10	20
89058	17	16	10	21
89156	17	18	9	28
90355	3	1	2	5
90360	3	2	2	9
90362	6	7	4	17
90363	5	8	5	17
90437	24	32	23	65
90456	30	37	27	68
90468	32	39	25	73
90495	32	38	24	70
90701	27	29	16	19
90705	26	29	19	20
90718	20	24	10	16
90743	13	18	6	8
90879	24	23	24	23
90901	28	22	23	28
90909	28	22	28	31
90989	44	26	25	37
91058	46	32	13	31
91319	45	34	42	37
91377	33	27	38	33
91412	22	21	25	32
91454	22	15	18	32
91461	19	16	20	29
91537	22	13	21	24
91563	30	18	24	28
91581	30	19	22	23
91756	22	25	20	28
91759	22	25	23	28
91762	23	23	21	28
91768	19	23	23	24
91780	18	22	21	24
91807	22	21	24	29
91809	21	23	26	29
91815	24	21	22	32
91870	28	19	19	28
91907	25	23	18	40
91908	26	24	22	40
91918	28	27	22	50
91973	32	23	25	47
92051	36	25	19	39
92062	28	20	16	32
92063	28	20	14	31
92065	28	20	13	30
92093	20	17	11	24
92096	20	15	10	22
92221	18	12	13	14
92237	24	17	16	19
92268	30	18	20	26
92497	12	17	26	39
92498	12	17	28	41
92503	12	20	28	38
92507	13	20	27	37
92516	14	19	25	39
92525	14	16	18	34
92530	13	17	22	35
92541	19	18	18	35
92543	19	19	19	36
92545	18	19	21	37
92546	19	19	19	34
92550	19	18	18	35
92566	17	20	17	31
92568	18	20	19	29
92569	16	19	17	30
92619	27	17	17	36
92631	30	17	14	33
92772	21	31	22	29
92781	17	31	22	29
92805	10	23	13	19
92833	3	11	6	15
92976	3	4	3	7
93155	1	3	2	3
93379	9	5	4	10
93380	8	5	4	11
93382	9	5	5	11
93383	9	8	5	12
93384	7	9	5	13
93386	9	10	4	13
93396	13	11	7	15
93418	20	17	17	22
93424	23	18	17	27
93528	34	35	29	46
93529	36	35	34	46
93531	38	34	31	47
93532	34	34	30	45
93533	35	30	37	44
93536	36	29	37	45
93537	33	30	35	45
93668	27	28	27	44
93732	41	24	29	31
93881	24	18	27	41
94159	14	15	18	28
94160	15	14	24	30
94162	11	13	23	30
94165	12	12	23	31
94189	8	10	14	17
94214	8	7	11	13
94380	33	26	14	12
94598	11	24	31	34
94600	11	22	33	34
94601	11	23	32	34
94611	12	21	32	32
94615	13	19	32	35
94694	16	22	25	37
94745	18	22	21	35
94747	19	21	22	36
94977	15	12	9	35
95020	21	14	14	51
95150	37	43	22	55
95151	37	43	23	57
95152	35	44	24	57
95222	32	47	29	41
95253	27	29	24	44
95298	20	27	29	46
95300	19	25	25	40
95301	20	26	28	41
95303	21	24	26	38
95321	25	25	31	42
95397	31	26	32	50
95452	34	24	27	41
95555	25	26	20	41
95601	22	21	18	39
95602	20	21	15	38
95604	21	20	13	37
96785	12	17	2	19
96819	18	29	9	38
96825	18	30	8	39
96883	21	43	11	53
96973	13	34	14	34
96988	14	33	10	36
97032	18	25	16	33
97071	19	19	16	31
97072	19	19	16	32
97082	18	18	16	29
97084	18	18	14	31
97086	16	18	15	30
97116	17	20	10	34
97165	18	17	14	39
97179	17	20	15	35
97181	18	20	16	34
97232	17	20	17	34
97233	17	20	17	34
97236	16	18	19	33
97294	17	17	19	23
97315	16	17	19	17
97316	16	17	19	16
97384	16	21	12	18
97406	18	23	13	22
97407	18	23	14	22
97409	18	23	12	24
97423	21	24	15	24
97499	14	21	17	19
97512	12	18	15	15
97525	12	14	14	14
97556	7	9	7	7
97558	8	10	8	7
97559	8	10	8	7
97670	11	7	7	15
97750	18	18	15	33
97819	9	18	10	32
97820	9	18	9	30
97835	15	17	8	30
97838	15	17	8	31
97839	15	16	7	36
97864	15	18	7	36
97903	26	19	10	34
97928	26	20	11	31
97930	27	19	14	30
97931	27	20	14	32
97933	27	24	12	35
97972	30	33	18	44
97973	29	32	18	44
97974	31	33	22	46
98056	17	26	28	43
98109	27	30	36	53
98122	25	23	33	54
98123	25	27	35	57
98232	24	35	32	54
98384	33	28	27	45
98414	22	21	23	34
98426	26	26	27	34
98427	26	27	29	34
98432	25	25	21	35
98491	20	22	20	34
98639	26	38	26	52
98641	26	36	24	50
98712	35	34	29	56
98713	34	35	29	55
98715	33	35	31	54
98771	31	34	32	58
98785	29	28	24	54
98786	31	30	27	56
98790	32	29	29	51
98791	32	31	29	54
98861	30	30	32	54
98862	31	30	30	53
98863	30	30	32	55
98893	37	30	24	51
98918	33	33	27	48
99005	42	35	33	48
99008	42	33	32	48
99009	42	31	36	51
99011	42	33	37	48
99015	42	35	39	52
99016	43	33	39	50
99102	35	35	31	43
99143	32	35	19	39
99159	34	40	21	34
99160	39	44	23	38
99199	36	52	20	37
99470	28	19	17	29
99474	30	19	18	31
99492	30	20	18	30
99728	24	37	26	56
99729	24	40	28	58
99746	26	40	25	55
99805	31	35	16	48
99910	17	24	25	34
99945	24	26	29	37
99989	30	30	28	44
100186	42	37	21	33
100240	35	35	17	32
100283	29	37	17	31
100569	33	27	19	31
100570	35	27	23	33
100581	33	23	23	35
100583	35	26	28	36
100731	38	35	25	33
100732	38	35	24	33
100775	31	42	18	33
100777	30	40	16	32
100788	31	52	20	40
100789	27	51	17	39
100874	37	67	18	63
100885	32	64	18	63
100922	40	57	17	59
100935	37	52	13	51
100960	46	42	12	60
100961	46	41	11	60
100962	45	41	12	57
100963	43	41	13	54
100966	51	44	14	60
101008	41	42	10	52
101096	36	36	19	46
101109	30	32	27	44
101110	27	33	27	44
101111	27	32	30	44
101168	29	39	35	47
101246	34	27	46	64
101247	33	27	46	63
101381	33	27	17	48
101528	38	26	19	37
101700	21	20	19	33
101706	21	22	20	34
101707	20	22	18	33
101839	26	38	32	51
101842	26	37	29	49
101845	24	38	31	50
101846	25	41	32	50
101891	18	39	19	39
102005	28	46	37	42
102147	33	42	34	54
102155	33	41	37	53
102407	28	29	39	26
102443	29	32	40	43
102457	31	34	38	48
102510	27	27	27	58
102514	24	26	25	57
102557	34	32	22	64
102558	34	33	18	66
102591	38	33	16	57
102635	33	32	13	53
102699	30	36	21	31
102850	36	36	19	42
102851	36	36	17	40
102927	34	45	25	29
102952	27	38	28	28
103022	28	48	32	34
103098	25	42	17	31
103171	22	25	16	34
103172	24	25	16	33
103173	25	26	16	36
103185	21	22	13	31
103186	22	24	15	33
103188	21	23	13	33
103198	24	22	12	35
103224	24	20	12	35
103246	21	18	16	37
103249	24	19	18	37
103274	24	18	17	33
103277	25	18	18	33
103471	14	25	16	40
103490	13	28	11	39
103750	56	30	23	45
103765	52	29	24	47
103786	52	18	27	42
103804	47	19	25	36
103805	44	19	21	31
103908	37	18	22	31
103925	31	21	22	31
104058	33	35	38	65
104225	31	22	26	45
104229	32	23	25	46
104230	33	24	27	46
104232	35	23	27	45
104362	43	32	26	52
104380	48	32	23	54
104383	47	33	20	51
104386	49	36	19	56
104396	45	32	24	48
104709	28	31	33	37
104739	34	38	37	45
104740	33	38	36	45
104742	33	36	33	42
104746	35	37	33	48
104754	32	43	32	52
104762	34	48	30	59
104792	35	46	26	57
104824	45	55	32	61
104889	34	50	27	51
104893	36	50	28	50
104916	32	43	24	39
104961	28	51	25	48
104990	28	52	29	47
105008	29	57	32	42
105051	20	50	30	33
105064	19	48	29	34
105088	27	40	32	41
105238	34	29	36	33
105292	29	39	39	49
105372	29	44	34	62
105375	29	45	35	63
105377	28	45	38	64
105442	30	33	28	42
105461	34	36	37	45
105519	40	43	30	37
105781	26	22	29	36
105830	27	29	28	47
105965	24	30	14	28
105966	23	32	13	29
105969	22	32	14	27
105984	20	39	19	23
105988	17	35	16	24
106074	16	33	22	29
106186	17	15	28	38
106187	18	15	29	38
106197	17	16	26	41
106200	18	17	27	41
106257	17	19	28	39
106487	37	30	21	36
106537	34	27	21	42
106586	25	33	25	52
106588	28	35	25	54
106664	33	38	23	54
106680	30	34	27	49
106687	34	39	25	48
106736	37	36	29	45
106737	36	37	26	44
106738	36	37	27	45
107051	29	21	26	56
107108	26	25	29	53
107173	17	22	28	33
107200	21	24	29	38
107265	23	24	18	45
107300	21	19	18	55
107321	22	18	19	59
107328	23	18	19	54
107408	27	23	19	77
107455	28	31	21	71
107574	26	33	20	47
107662	26	26	13	34
107665	24	22	14	36
107688	30	26	11	40
107689	31	27	13	41
107767	19	20	9	37
107769	19	19	9	37
107770	20	19	10	38
107789	20	16	8	30
107799	19	15	9	26
107802	19	15	8	25
107812	14	15	5	24
107842	3	3	2	10
107843	2	3	2	8
107844	2	3	2	8
108005	5	3	4	9
108017	9	5	7	15
108040	10	9	10	19
108081	18	15	17	31
108087	19	17	19	31
108109	23	19	22	35
108117	23	18	19	35
108162	25	26	21	35
108184	25	23	21	28
108214	22	20	17	28
108222	21	17	11	22
108230	17	16	9	18
108232	16	15	10	16
108247	8	11	6	14
108269	6	8	2	13
108920	5	6	11	7
108923	5	6	12	7
108926	7	7	13	9
108927	6	7	9	8
108942	9	13	15	12
108962	14	25	22	19
108964	16	25	24	19
108971	16	25	24	18
108995	16	22	23	20
109006	17	25	24	21
109034	15	21	17	16
109041	16	23	22	19
109072	12	19	14	14
109073	11	19	13	14
109076	10	18	13	12
109099	5	5	4	4
112259	12	10	15	13
112483	3	8	11	11
112515	8	15	11	14
112536	11	20	13	20
112537	11	21	11	20
112553	16	30	19	21
112575	16	33	25	28
112607	20	30	20	24
112609	20	29	19	25
112632	23	28	25	20
112638	22	25	25	20
112675	27	31	38	32
112948	36	42	26	58
113167	29	45	25	39
113168	30	45	26	41
113268	23	33	16	64
113317	18	37	21	57
113373	20	45	23	64
113374	18	42	18	59
113375	18	42	17	57
113376	19	43	21	60
113380	20	41	22	55
113393	26	45	16	56
113459	30	32	17	48
113468	31	32	18	47
113493	33	34	22	49
113720	32	25	16	47
113727	31	27	17	51
114029	40	34	26	45
114030	37	33	29	46
114033	33	30	23	44
114122	34	31	24	47
114169	33	28	18	51
114191	32	39	24	63
114209	31	41	30	65
114389	39	52	34	28
114390	34	47	27	29
114504	23	31	22	24
114532	18	28	16	32
114538	22	30	22	33
114590	22	27	20	27
114650	31	32	29	35
114651	31	29	26	34
114800	28	27	34	35
114801	28	27	35	35
114942	35	37	29	48
114954	34	35	27	40
115095	24	31	23	21
115105	29	29	24	18
115106	28	28	23	18
115113	27	28	23	17
115135	29	27	20	21
115138	29	27	19	22
115170	27	25	13	21
115171	28	25	20	21
115232	26	22	17	32
115241	25	20	20	31
115319	20	26	18	29
115321	21	26	22	28
115323	21	25	23	28
115351	26	21	24	27
115353	25	22	21	26
115510	24	21	10	39
115511	24	21	7	35
115512	25	22	10	38
115535	24	14	8	30
115539	22	12	6	28
115603	23	13	13	34
115605	23	12	11	33
115624	25	16	11	31
115637	27	22	12	32
115648	26	23	12	34
115661	24	22	11	33
115669	27	21	13	37
115670	27	23	14	40
115672	27	24	13	42
115673	26	21	12	44
115674	26	19	12	39
115676	26	23	12	41
115753	26	33	12	42
115756	25	32	14	44
115805	17	23	16	43
115819	16	26	21	46
115821	16	26	23	44
115822	17	27	24	43
115858	18	13	26	35
115866	18	12	27	33
115923	18	12	29	32
115924	17	12	28	30
115926	19	11	29	31
115938	21	12	26	31
116072	40	20	16	54
116075	35	19	15	50
116357	20	23	30	53
116466	27	46	41	66
116632	47	39	25	50
116682	38	29	22	36
116709	35	33	26	39
116813	20	25	21	39
116815	22	26	22	40
116865	20	28	28	48
116866	20	28	30	49
116867	19	28	25	46
117015	28	35	11	36
117016	26	34	9	33
117092	21	21	13	39
117185	24	22	20	48
117188	24	24	23	47
117203	31	34	28	53
117291	29	34	26	46
117640	19	35	16	37
117641	18	34	16	37
117659	22	30	15	33
117660	22	30	14	33
117686	22	27	12	30
117694	19	26	15	30
117731	31	17	14	32
117778	28	22	16	30
117779	29	23	16	31
117791	31	24	14	38
117801	27	22	14	34
117856	31	33	13	35
117933	22	33	9	30
117934	22	33	9	30
117976	28	27	4	41
118031	22	15	7	31
118067	29	10	9	32
118112	29	10	9	35
118113	29	10	7	34
118117	28	9	7	35
118118	29	9	6	37
118165	33	16	10	39
118230	34	22	13	36
118300	29	30	21	58
118424	32	27	23	26
118472	31	24	15	24
118880	25	33	23	44
118881	25	33	21	44
118926	19	37	18	38
118994	28	39	29	38
119076	29	37	35	29
119079	31	37	27	33
119080	33	38	32	33
119082	32	36	31	35
119128	36	33	36	31
119141	31	33	30	32
119165	33	33	32	33
119166	33	34	34	31
119228	22	34	28	39
119229	29	37	34	39
119456	51	27	29	41
119572	34	29	35	61
119573	33	28	38	61
119574	33	28	40	59
119635	25	29	29	59
119677	21	28	22	49
119707	22	30	25	53
119722	25	28	25	47
119724	24	28	25	47
119816	20	23	22	33
119839	23	26	19	32
119841	23	26	19	32
119844	23	24	18	32
119853	21	25	15	26
119856	20	24	17	28
119857	20	24	15	27
119859	22	25	15	26
119956	20	31	15	39
119957	20	31	17	38
119959	19	31	12	39
119961	19	30	14	37
120045	23	31	19	57
120108	30	30	18	44
120109	32	29	20	44
120279	27	24	16	31
120490	32	42	20	35
120669	29	23	19	38
120767	36	27	27	58
121011	29	26	31	38
121084	34	27	38	50
121151	40	31	36	50
121508	30	48	26	35
121510	31	46	28	34
121513	27	45	25	34
121843	28	20	20	45
121934	28	23	17	31
121937	29	22	18	28
121950	33	37	26	26
121952	31	35	21	27
121973	30	40	23	26
122078	29	56	31	26
122101	25	46	22	29
122102	27	47	22	29
122209	29	41	28	44
122212	29	43	27	41
122213	32	48	28	46
122222	31	46	22	43
122359	21	39	23	53
122362	20	34	21	51
122382	22	29	26	55
122487	25	36	30	42
122495	25	39	30	41
122644	36	44	28	37
122645	34	44	28	37
122655	37	42	28	39
122777	18	17	8	21
122811	16	15	6	16
122822	16	15	4	10
126696	5	1	2	2
126858	26	14	18	28
127189	3	2	3	2
127192	1	1	1	1
127644	17	15	13	37
127685	30	23	20	51
127726	35	22	17	59
127785	27	28	19	43
127861	17	32	21	39
128005	26	32	22	36
128007	26	29	22	32
128206	25	36	15	20
128378	17	13	3	36
128381	16	14	4	36
128384	20	14	6	36
128475	13	13	3	26
128478	13	13	3	25
128855	33	33	21	60
128977	37	41	16	60
129159	17	27	17	35
129333	40	28	24	36
129416	33	40	36	43
129427	35	46	38	46
129566	32	29	25	59
129567	31	27	28	58
129606	28	22	25	47
129627	32	24	25	50
129636	35	24	30	54
129637	33	23	26	51
129638	36	25	28	57
129726	39	34	20	64
129814	30	39	18	53
129842	32	42	22	50
