site_id	Mock_3	Mock_6	Mock_1	Mock_5
50459	12	15	9	17
50483	13	14	10	17
50504	7	11	10	14
50508	7	11	10	16
50509	7	11	10	16
50513	7	14	9	20
50521	6	15	9	19
50543	6	11	10	20
50545	5	12	8	21
50654	6	14	5	16
50656	6	13	5	16
50657	7	14	4	16
50697	8	11	4	15
50703	8	12	4	17
50711	8	14	4	17
50715	8	14	4	19
50765	10	9	4	15
50846	12	13	3	13
50931	9	16	9	8
50941	9	15	9	10
50943	9	15	8	8
50958	8	14	9	8
50999	12	10	13	12
51024	15	10	15	11
51026	16	10	13	12
51060	17	11	15	17
51075	17	14	12	15
51076	15	15	12	14
51077	17	15	12	13
51078	17	13	12	13
51141	14	17	12	12
51143	15	16	11	12
51144	16	17	10	13
51149	15	16	11	12
51156	14	15	11	13
51157	14	16	11	13
51158	14	15	11	13
51172	15	17	10	19
51175	14	18	10	20
51176	15	18	11	20
51187	11	16	11	18
51205	10	17	11	20
51225	10	13	13	21
51226	11	13	14	21
51243	12	12	14	19
51854	11	18	13	10
51962	9	18	15	9
51963	9	17	15	9
51968	10	15	14	8
51992	11	14	15	5
52006	14	18	16	7
52016	13	16	14	7
52063	17	12	10	11
52116	17	13	9	13
52117	17	10	8	14
52259	15	14	4	10
52261	17	14	3	10
52277	11	18	7	10
52410	15	17	14	10
52414	17	16	14	10
52417	16	15	14	11
52418	16	15	16	10
52517	16	9	17	7
52520	16	9	17	7
52559	16	12	15	8
52562	16	13	14	8
52564	16	13	15	8
52566	16	13	14	6
52567	16	12	14	6
52568	16	12	14	6
52569	16	12	14	6
52570	16	13	13	6
52598	12	9	13	10
52635	13	7	10	8
52665	10	8	6	9
52681	7	9	7	9
52719	9	7	8	9
52730	6	9	8	7
52738	7	9	9	7
52771	6	16	10	6
53038	9	9	9	21
53067	7	11	8	18
53069	8	10	8	18
53073	8	9	8	18
53074	8	9	8	18
53459	12	10	7	12
53499	15	9	7	10
53509	13	6	6	14
53510	12	6	7	14
53523	13	7	7	14
53566	12	8	6	14
53574	13	8	8	13
53587	12	9	8	13
53640	14	13	5	20
53642	14	13	5	20
53643	14	13	5	20
53656	14	17	8	21
53916	14	13	10	19
53922	12	15	8	20
54100	17	7	6	18
54433	12	14	16	14
54533	13	12	13	11
54545	15	12	14	11
54564	17	13	16	9
54581	16	15	14	9
54613	14	13	17	9
54624	15	13	16	9
54697	9	13	16	7
54742	10	10	13	6
54814	11	10	12	10
54835	11	13	11	12
54857	9	8	10	14
54868	10	6	12	14
54944	11	8	14	16
54957	9	6	14	17
55455	17	9	6	12
55456	17	9	6	12
55492	14	7	8	17
55493	14	7	8	17
55546	8	11	5	16
55547	8	11	5	16
55581	7	14	7	16
55659	10	8	13	12
55677	9	9	15	12
55875	10	11	7	10
55923	5	10	9	9
55941	3	12	8	13
55943	3	12	7	14
55983	4	15	5	10
55984	4	16	5	11
56073	2	10	3	13
56074	2	11	3	13
56089	1	8	3	9
56091	1	7	3	9
56092	1	8	3	9
56269	7	5	9	7
56280	7	6	11	8
56291	8	6	11	9
56312	10	7	10	9
56357	11	12	11	11
56427	10	13	17	19
56453	7	10	17	18
56459	8	11	17	19
56496	8	9	16	16
56507	10	8	16	16
56528	9	6	14	9
56529	9	6	14	9
56536	9	6	14	8
56579	9	9	6	6
56655	11	13	7	12
56668	12	12	6	13
56756	15	14	6	14
56757	15	14	5	15
56812	11	10	10	11
56879	10	7	11	13
56880	6	8	12	12
56913	9	11	13	14
56959	11	12	11	16
56985	13	14	7	11
57051	16	18	12	11
57064	13	15	11	12
57134	14	15	14	14
57147	12	16	11	13
57230	12	13	7	11
57233	12	15	7	11
57455	17	8	15	8
57465	14	8	15	9
57467	14	8	15	9
57474	11	8	16	10
57644	12	11	17	11
57689	11	12	10	12
57690	10	12	9	12
57747	10	12	5	19
57749	10	12	5	17
57757	9	14	6	21
57799	2	8	7	21
57813	2	8	6	19
57816	2	8	7	18
57854	4	8	8	20
57877	5	7	7	18
57891	6	12	10	13
57895	5	12	9	13
57903	6	10	10	11
58026	12	11	11	6
58033	11	11	10	6
58041	10	8	8	5
58077	10	10	9	6
58183	8	15	9	7
58190	8	16	9	7
58223	7	14	6	5
58422	5	4	5	10
58457	7	5	5	14
58490	8	6	11	13
58491	8	5	10	13
58519	11	7	15	12
58520	10	8	15	12
58546	14	9	15	12
58579	13	12	16	12
58586	13	13	16	13
58601	15	12	15	11
58620	14	13	12	13
58833	11	5	8	8
58997	5	1	2	5
59401	9	16	6	7
60235	6	1	3	3
60300	14	1	5	5
60301	14	1	4	5
60303	14	1	6	5
60305	13	2	4	5
60361	15	7	9	6
60445	10	8	13	5
60449	10	7	13	5
60450	11	8	14	5
60455	10	7	13	6
60475	10	5	13	6
60514	14	3	11	9
60543	13	4	15	9
60556	10	4	9	14
60604	6	4	13	18
60700	6	7	15	20
60763	7	10	16	21
60777	7	11	14	21
60826	4	8	13	16
60958	2	5	3	3
61338	8	5	10	16
61460	10	14	9	19
61857	2	1	1	4
61863	2	1	2	4
61872	2	2	3	4
61905	2	3	2	2
61935	2	3	3	2
61983	6	6	5	5
62004	8	7	5	6
62075	12	10	8	9
62100	17	13	12	11
62120	14	11	12	10
62155	15	12	13	11
62163	14	12	11	12
62222	15	11	8	11
62364	11	4	9	9
62371	11	4	8	9
62373	11	4	8	9
62374	10	4	8	9
62375	8	4	8	9
62376	9	4	8	9
62748	13	14	9	6
62761	10	13	7	6
63274	13	18	16	9
63275	13	18	16	9
63318	16	16	16	10
63321	16	16	16	10
63403	17	14	16	8
63412	14	12	15	9
63422	12	12	16	9
63426	7	10	14	8
63427	8	10	14	9
63428	8	10	14	8
63435	7	9	14	8
64012	8	10	8	11
64016	8	10	8	11
64029	8	9	8	12
64039	9	8	5	13
64091	7	12	10	15
64215	8	14	13	17
64224	8	13	12	17
64318	11	14	11	3
64715	9	9	5	7
64716	9	9	5	8
64738	10	11	4	12
64763	10	9	5	12
64766	9	9	8	13
64769	9	10	7	13
64817	10	12	11	16
64865	10	13	13	17
64866	12	13	14	18
64903	12	12	15	16
64949	11	13	9	8
64953	10	13	9	9
65177	10	9	8	5
65361	13	5	14	12
65392	15	7	16	12
65455	9	9	15	12
65577	12	8	12	19
65583	12	8	13	20
65589	12	8	13	19
65604	13	6	11	20
65636	13	7	9	21
65642	13	7	9	21
65711	7	7	4	18
65724	6	6	4	16
65756	5	7	4	15
65762	5	6	4	13
65805	6	4	4	14
65867	10	4	6	11
65918	12	3	7	11
65942	14	3	12	18
66010	10	2	10	13
66021	11	2	10	14
66022	11	2	9	12
66024	10	3	9	14
66040	8	3	9	15
66042	9	3	9	15
66043	8	3	10	15
66044	9	3	9	15
66065	10	3	11	20
66067	10	3	11	20
66069	8	3	10	18
66130	5	6	5	18
66131	5	6	5	18
66133	5	6	5	18
66198	7	11	14	15
66203	7	10	13	15
66205	7	11	13	15
66206	7	11	13	15
66207	6	11	13	15
66209	6	11	12	11
66211	6	11	12	12
66214	7	11	14	12
66216	7	12	14	12
66218	6	12	14	12
66220	6	12	15	12
66268	9	12	16	14
66281	8	11	15	11
66287	8	9	14	9
66325	7	12	14	10
66375	10	11	5	14
66607	9	18	15	21
66668	13	14	17	21
66728	11	15	15	12
66755	13	15	16	14
66756	14	15	16	14
66758	14	14	13	14
66851	13	6	15	15
66905	9	5	13	12
66906	9	5	13	12
66909	9	6	13	12
66948	7	6	8	10
66949	7	6	8	10
66962	9	7	8	10
66963	9	7	8	10
67112	9	6	9	8
67113	9	7	9	9
67152	10	8	8	13
67160	11	6	9	14
67188	10	7	14	15
67236	7	7	16	12
67363	10	3	12	5
67738	12	8	16	9
67739	12	9	15	9
67742	12	8	16	9
67812	12	11	10	12
67880	8	11	8	16
67881	7	11	8	16
67885	7	11	6	15
67886	7	11	5	16
67889	7	11	5	15
67891	7	11	5	14
67892	7	11	5	15
67896	5	9	4	14
67911	2	7	3	13
68189	1	1	1	3
68244	6	4	5	3
68299	8	6	6	10
68437	11	10	9	10
68438	10	10	10	10
68465	8	9	9	8
68509	7	7	10	10
68541	5	4	8	5
69229	6	15	5	14
69411	7	9	8	14
69416	8	8	8	13
69449	11	12	9	9
69487	11	8	9	8
69587	13	12	10	13
69596	12	12	12	14
69616	13	14	17	16
69782	7	14	16	12
69929	5	17	6	8
70124	4	3	2	6
70126	4	2	2	6
70212	5	6	8	7
70273	3	4	6	2
70274	3	4	6	2
70275	3	4	6	2
70495	5	13	10	11
70496	5	12	10	11
70497	5	13	10	11
70498	5	13	10	11
70520	8	13	12	10
71287	3	3	6	4
71568	4	6	5	2
71569	4	8	5	2
71570	4	8	5	2
71590	3	13	5	6
71593	3	13	5	7
71594	3	13	5	7
71595	3	13	6	8
71629	4	13	8	16
71667	4	18	6	21
71740	6	14	4	20
71741	6	13	5	19
71742	6	14	3	20
71745	6	14	4	21
71778	8	14	2	13
71779	8	14	2	12
71973	5	7	3	5
72078	9	10	4	21
72096	9	11	6	19
72126	10	10	8	19
72159	9	9	7	19
72211	9	10	8	12
72309	8	6	4	10
72320	7	6	4	11
72685	6	7	8	18
72784	7	17	10	19
72786	7	17	10	18
72788	8	17	10	18
72792	9	18	12	16
72894	9	7	3	16
72906	9	7	4	16
72911	10	5	6	15
72932	13	4	6	16
73089	7	5	12	9
73091	7	5	12	9
73100	9	6	13	10
73117	12	8	11	11
73140	16	10	12	10
73238	16	15	3	5
73241	15	15	3	9
73266	12	14	3	7
73271	13	14	3	8
73272	13	15	3	9
73277	12	14	3	10
73353	6	11	1	15
73354	6	11	1	15
73419	7	8	1	8
73422	6	7	1	6
73425	6	7	1	6
73431	5	7	1	3
73504	4	5	1	1
73505	4	5	1	1
73779	5	10	4	13
73820	3	17	8	18
74017	11	12	12	15
74079	10	11	8	11
74080	12	9	8	11
74083	11	10	7	10
74105	7	9	7	7
74827	9	4	3	7
74846	9	5	5	12
74850	9	5	5	13
74938	8	11	12	13
74960	7	11	12	14
74972	5	10	10	11
74980	5	9	10	7
74995	5	14	11	8
75000	7	13	13	7
75001	7	12	13	7
75005	9	15	11	6
75209	7	9	3	7
75233	7	9	3	7
75659	4	1	2	4
75663	6	2	5	4
75665	6	2	5	4
75668	6	2	5	4
75698	11	9	6	5
75703	11	10	6	5
75728	14	10	6	5
75731	15	10	6	7
75735	15	10	6	7
75741	15	11	6	8
75749	15	10	6	7
75770	16	13	8	9
75800	15	18	8	9
75803	15	18	8	10
75861	9	11	3	5
76124	14	3	4	5
76220	13	5	7	13
76240	10	9	7	12
77039	7	5	10	11
77082	8	12	13	14
77109	8	12	15	19
77122	10	11	13	19
77123	9	11	12	19
77183	8	11	7	21
77236	8	7	10	17
77635	10	11	3	16
77684	13	7	5	14
77729	12	8	6	15
77744	10	7	10	7
77747	10	6	10	6
77750	10	6	10	6
77753	10	7	10	6
77906	7	11	16	7
77923	5	10	12	8
77966	11	7	10	10
77999	10	8	13	5
78038	10	10	14	9
78196	12	12	17	13
78207	10	11	17	12
78290	7	7	8	11
78294	7	7	8	10
78417	3	6	9	7
78429	3	6	13	7
78526	9	8	14	11
78560	11	9	12	12
78620	8	8	8	9
78670	11	9	11	13
78709	7	11	11	15
78725	7	11	11	15
78742	7	11	11	16
78744	7	11	11	16
78809	8	10	13	14
78814	8	10	12	14
78855	12	2	8	10
78859	14	2	8	10
78861	13	2	8	10
78878	17	2	7	13
79018	16	7	9	8
79021	17	7	9	8
79028	15	8	9	9
79029	15	8	9	9
79076	16	10	9	13
79107	16	8	9	14
79117	14	8	9	14
79127	16	8	9	15
79148	15	10	10	13
79149	15	10	11	13
79150	15	10	11	13
79151	15	9	11	14
79163	14	9	10	12
79200	14	11	12	13
79202	14	11	11	13
79221	11	13	9	13
79222	8	12	9	11
79223	9	12	9	10
79225	9	12	9	11
79297	7	15	8	12
79298	6	15	8	12
79299	6	15	7	12
79300	6	15	8	10
79335	9	15	7	11
79342	9	18	8	15
79369	5	13	6	13
79370	6	12	6	13
79377	6	13	8	13
79404	9	14	6	15
79414	8	14	3	15
79468	7	13	7	14
79485	5	13	5	14
79529	7	10	5	9
79569	7	11	5	11
79596	8	14	10	12
79602	6	12	13	12
79639	5	10	15	15
79653	5	10	15	17
79656	5	11	16	17
79746	9	12	17	17
79752	11	12	16	18
79756	13	13	13	18
79758	14	12	13	17
79759	14	12	14	17
79774	17	12	12	14
79776	16	12	13	15
79798	17	10	12	14
79813	16	8	12	12
79906	15	11	4	11
79915	12	10	4	10
80034	17	12	12	11
80036	13	12	11	9
80038	12	12	12	9
80040	12	10	13	8
80041	13	12	14	8
80052	10	9	14	6
80157	15	9	13	15
80188	15	7	10	15
80189	15	7	9	15
80232	12	9	8	18
80233	12	8	8	17
80234	13	9	8	17
80241	10	7	8	16
80266	9	6	7	11
80287	9	7	5	14
80288	9	7	5	14
80289	12	7	4	16
80295	13	5	4	15
80321	10	9	2	15
80364	12	10	3	15
80368	13	11	7	15
80369	13	11	7	15
80423	11	13	7	18
80426	12	13	7	20
80428	12	12	8	19
80434	12	13	8	16
80437	12	13	8	16
80438	12	13	8	15
80439	9	14	8	13
80517	13	10	8	8
80520	13	8	8	8
80521	12	10	8	7
80572	14	8	8	1
80573	14	9	8	2
80574	14	8	9	2
80860	10	11	7	9
81249	13	17	16	17
81250	13	17	16	16
81251	13	16	17	17
81332	11	14	7	14
81350	12	16	9	14
81366	11	15	8	14
81381	12	12	8	14
81437	15	8	9	11
81438	15	8	9	10
81456	14	9	10	11
81487	12	6	10	10
81489	13	7	8	9
81500	11	7	9	11
81636	2	3	2	3
81637	2	3	1	3
81639	1	2	1	3
82024	10	7	9	18
82047	12	5	8	17
82118	17	8	6	15
82267	12	11	2	14
82268	10	11	2	14
82269	11	11	2	14
82355	10	12	4	14
82367	8	11	5	13
82381	10	8	4	15
82386	10	8	4	15
82391	10	8	4	14
82426	11	5	3	9
82438	12	9	5	9
82453	10	7	6	8
82538	7	11	10	6
82541	8	11	10	6
82542	7	11	10	6
82544	8	11	9	5
82578	9	14	10	12
82636	11	12	5	6
82686	12	8	6	6
82730	14	10	9	2
82819	9	11	17	5
82837	9	16	17	11
82902	9	14	15	10
82983	9	12	9	8
82986	9	12	9	9
83142	11	6	3	6
83240	12	8	1	12
83260	11	7	1	7
83524	3	2	3	5
83535	5	2	3	5
83544	5	2	3	5
83581	9	4	6	8
83717	10	4	10	16
83777	4	2	6	12
83831	9	7	5	11
83832	11	8	5	11
83833	11	8	5	11
83964	14	15	6	11
83978	13	17	4	11
83980	14	15	6	11
83983	12	13	6	11
83985	13	13	6	11
83986	13	13	6	11
83997	14	11	6	9
84021	6	9	5	10
84433	6	5	12	6
84434	6	5	14	7
84438	7	5	14	7
84439	7	5	14	7
84440	7	5	13	7
84616	12	7	15	12
84618	12	9	16	12
84642	12	7	11	10
85259	7	8	6	4
85357	11	16	8	10
85726	10	14	6	13
85836	14	10	8	14
85837	13	9	8	14
85850	15	9	7	12
85913	10	9	11	15
85922	10	11	11	15
85924	10	12	11	15
85925	8	12	11	15
85986	10	15	12	12
85987	11	18	12	12
86004	7	18	12	13
86079	12	17	8	13
86153	7	14	11	12
86168	10	12	17	17
86193	11	9	16	13
86233	8	6	16	18
86449	13	4	6	15
86451	14	4	6	13
86452	14	4	6	14
86485	13	9	7	12
86509	13	9	8	12
86532	13	12	8	12
86534	13	12	8	12
86584	12	11	9	10
86595	9	12	7	9
86601	11	11	7	10
86615	11	13	9	11
86621	11	10	6	11
86628	11	12	7	11
86660	10	10	6	13
86906	7	9	9	4
86983	9	3	14	6
86993	9	4	17	4
87189	8	15	9	8
87194	9	17	10	7
87365	3	13	16	9
87426	4	8	7	8
87605	5	5	2	3
87606	4	6	1	3
87607	5	5	2	3
87609	5	5	2	3
87755	3	9	3	14
87757	3	9	3	13
87787	5	10	3	10
87838	9	11	6	11
87866	11	12	5	11
87878	11	14	5	11
87898	15	15	6	12
87937	14	17	8	18
87956	13	14	7	17
88047	10	14	6	21
88051	7	14	8	20
88053	7	14	9	19
88080	8	12	8	13
88081	8	12	8	13
88082	8	11	8	13
88223	7	11	8	8
88336	13	9	14	13
88339	12	10	14	13
88341	13	8	13	13
88342	13	8	15	12
88385	11	10	15	7
88582	15	5	17	14
88593	13	4	13	14
88595	13	4	13	14
88609	10	4	7	11
88614	9	4	6	10
88615	8	4	6	9
88805	1	5	6	1
88998	5	11	6	5
89006	6	11	9	5
89050	4	11	12	6
89051	5	12	12	6
89052	5	12	11	6
89125	6	14	15	8
89196	10	17	15	8
89201	16	16	12	8
89202	15	16	12	8
89292	15	13	12	7
89312	16	14	11	8
89369	13	15	17	7
89463	10	15	16	9
89475	9	14	15	9
89478	9	13	15	8
89526	8	11	7	12
89579	9	9	6	11
89584	10	9	6	11
89601	15	10	10	12
89610	17	9	10	11
89633	16	8	11	15
89762	3	5	10	13
89809	8	6	9	9
89820	9	7	9	9
89830	11	6	12	11
89832	13	7	12	15
89833	13	7	13	14
89891	14	5	7	8
89897	14	3	7	10
89954	16	1	12	12
89961	16	2	14	13
90031	13	4	12	11
90047	11	4	12	10
90073	7	7	8	10
90080	7	8	9	10
90091	7	9	7	12
90204	6	13	4	15
90219	6	10	5	13
90244	9	14	5	12
90272	10	15	11	18
90274	10	17	11	18
90420	6	16	17	9
90422	7	16	17	9
90423	6	16	17	9
90574	3	8	2	1
90636	1	3	1	2
90637	1	4	4	1
90638	1	4	4	2
90639	1	4	4	2
90640	1	4	4	2
90650	1	3	5	2
90651	1	3	5	2
90655	1	3	6	2
90657	1	3	6	2
90658	1	3	7	3
90661	1	3	8	3
90734	9	16	15	10
90894	13	7	12	12
90911	12	7	12	13
90912	12	8	12	13
90979	12	8	11	16
91044	13	9	10	15
91045	13	11	10	15
91182	5	7	9	11
91314	9	8	5	17
91390	12	12	8	14
91407	11	10	11	13
91464	14	8	12	5
91660	4	6	7	9
91733	10	14	10	17
91758	10	13	7	12
91793	3	4	1	2
91905	8	10	9	16
91909	8	11	9	16
91922	8	9	7	18
91933	10	8	7	21
92068	10	13	8	20
92089	9	10	8	19
92221	7	12	11	14
92228	7	12	9	13
92354	6	17	14	17
92429	8	14	16	11
92430	8	16	16	10
92449	8	15	14	9
92463	9	13	17	8
92509	13	13	14	8
92551	11	13	11	10
92578	8	11	13	10
92579	8	10	12	9
92655	2	12	5	7
92722	5	13	5	14
92723	5	13	5	14
92724	5	12	5	13
92726	7	12	5	14
92827	9	7	13	7
92846	9	4	12	8
92859	10	8	11	4
92876	7	13	10	6
92881	9	12	11	6
92912	10	13	10	7
92913	11	14	10	7
92915	11	13	9	7
92937	9	14	10	5
92968	9	14	7	7
93013	9	15	9	10
93051	11	15	9	9
93160	7	17	3	8
93211	7	10	2	9
93236	7	7	6	8
93263	7	5	10	5
93315	8	8	15	7
93316	8	7	15	7
93318	8	7	15	7
93324	8	9	15	9
93329	9	10	16	13
93332	9	10	16	13
93333	9	10	17	12
93334	9	8	17	13
93368	5	12	15	15
93369	5	12	15	15
93370	5	11	15	14
93375	4	11	16	13
93384	5	12	14	14
93385	5	12	13	14
93390	6	11	14	14
93454	6	10	9	19
93462	6	11	11	17
93463	6	11	11	18
93466	6	11	10	18
93479	6	13	11	15
93480	7	13	12	15
93481	6	12	12	15
93482	7	12	12	15
93484	7	12	12	15
93516	9	9	14	13
93518	9	10	14	14
93522	9	9	11	14
93535	8	9	14	15
93536	7	9	13	16
93537	8	9	13	17
93538	8	8	13	17
93570	8	10	9	13
93681	7	15	3	12
93684	7	15	4	13
93687	6	15	4	15
93691	8	15	4	15
93692	7	15	4	15
93696	8	15	5	15
93722	5	16	5	15
94010	10	17	13	10
94025	8	17	17	12
94035	7	16	17	14
94051	8	16	14	15
94082	8	9	14	16
94088	7	8	11	16
94089	6	8	11	16
94111	7	7	9	16
94170	7	9	6	11
94171	7	8	6	11
94213	6	9	8	12
94280	7	7	15	18
94284	9	8	14	18
94441	4	6	7	18
94514	3	12	10	19
94518	3	11	10	21
94585	6	15	6	13
94629	8	15	5	17
94670	9	15	5	12
94679	12	17	8	15
94692	8	12	9	12
94723	8	13	13	15
94728	7	12	13	13
94738	7	11	13	13
94746	7	11	14	15
95002	11	9	9	19
95003	11	9	8	19
95047	15	9	11	15
95135	10	8	17	13
95138	11	9	16	12
95139	11	10	17	14
95155	10	7	13	12
95219	8	9	6	16
95268	7	10	10	17
95344	9	7	9	18
95393	13	8	6	19
95425	11	7	3	20
95911	15	11	12	18
95947	14	11	13	16
95968	11	8	15	16
96010	16	10	16	13
96039	16	13	16	15
96042	16	13	16	15
96044	15	14	16	15
96121	15	13	9	10
96137	14	11	6	11
96138	11	9	6	11
96140	10	9	6	10
96163	12	7	5	10
96199	13	6	9	13
96216	16	5	9	16
96218	16	5	7	15
96219	16	5	7	17
96220	16	5	7	17
96332	14	12	10	12
96333	14	12	10	13
96352	15	14	10	12
96355	15	13	9	12
96356	15	13	10	12
96369	17	14	10	9
96402	17	14	12	9
96518	17	14	15	3
96536	17	11	14	2
96537	16	12	15	2
96581	14	8	10	5
96591	14	8	8	5
96593	14	7	8	5
96594	14	7	9	5
96704	9	13	9	8
96705	10	13	9	8
96845	17	18	8	14
96955	14	9	11	11
97037	14	9	14	8
97038	15	8	14	8
97097	7	6	16	5
97145	8	8	14	7
97374	12	6	17	9
97388	10	6	14	9
97482	16	9	13	11
97665	10	12	16	15
97864	16	18	6	12
97915	16	17	9	13
97934	13	10	7	8
97936	12	10	7	8
98012	9	7	10	7
98016	9	7	8	5
98028	12	8	7	5
98030	13	7	8	5
98031	12	6	8	5
98034	15	7	8	7
98055	17	7	11	9
98058	16	7	11	9
98071	15	5	11	8
98098	13	8	13	9
98110	12	6	11	10
98112	12	8	11	10
98175	10	7	13	17
98176	10	5	13	17
98178	9	5	13	16
98226	6	9	12	16
98365	5	10	7	14
98368	6	11	7	14
98385	6	8	3	9
98402	7	13	6	11
98403	7	12	7	11
98405	8	12	6	10
98406	7	13	7	10
98432	7	13	7	11
98452	8	13	6	12
98461	11	14	6	15
98532	9	14	9	14
98543	11	13	10	16
98545	10	12	10	13
98546	10	12	10	13
98549	10	9	10	13
98550	9	7	10	13
98596	13	8	10	11
98597	13	8	11	13
98601	14	10	13	15
98642	15	13	15	11
98650	15	13	15	10
98668	15	11	15	10
98707	10	14	14	8
98747	14	14	12	7
98748	14	13	12	7
98751	13	12	11	6
98794	8	14	10	6
98902	10	18	8	5
98923	11	18	8	5
98994	12	14	8	11
98996	12	11	5	10
99033	12	10	4	10
99035	12	11	5	10
99137	15	17	14	6
99175	15	17	15	6
99239	11	13	10	12
99288	7	8	2	8
99290	6	8	1	8
99291	6	8	2	8
99296	6	7	2	8
99493	10	6	6	13
99854	11	7	3	9
100116	8	2	1	3
100117	7	2	1	2
100119	9	2	1	3
100257	10	11	10	6
100264	10	10	10	7
100267	10	11	9	8
100268	10	11	9	9
100269	10	11	10	9
100271	10	13	6	8
100412	16	9	5	12
100612	8	8	6	9
100629	7	8	6	9
100701	4	9	7	12
100832	13	12	10	6
101083	12	13	13	13
101084	12	13	13	13
101127	10	12	10	14
101151	8	11	9	14
101207	9	9	7	13
101250	9	9	11	16
101274	12	11	12	14
101278	14	13	15	16
101279	14	13	14	16
101281	14	13	14	17
101322	14	11	16	20
101358	12	12	17	21
101410	12	6	15	20
101413	11	5	16	19
101414	11	6	16	20
101617	7	9	13	20
101655	8	9	12	16
101657	8	9	12	15
101677	11	11	12	17
101696	9	11	12	14
101697	9	10	12	12
101714	8	10	12	11
101716	8	13	12	11
101718	8	13	10	11
101755	9	10	10	9
101822	10	13	5	11
101823	9	14	5	10
101838	14	12	4	18
101847	15	12	4	18
101851	15	12	4	17
101861	16	12	4	18
101864	15	10	4	20
102002	9	3	12	19
102003	9	3	12	18
102004	9	3	12	19
102007	9	3	9	16
102019	9	3	12	16
102045	10	3	13	18
102046	10	3	13	18
102047	10	3	13	18
102048	10	3	12	18
102049	10	3	13	17
102062	9	3	12	8
102093	6	7	9	7
102151	7	13	10	6
102153	7	13	11	6
102154	6	13	11	6
102196	8	13	12	5
102216	9	12	10	9
102218	8	12	10	10
102224	9	12	9	11
102227	9	11	8	10
102236	10	7	5	11
102249	9	8	4	8
102298	7	6	7	12
102420	7	5	7	14
102426	8	7	8	14
102475	11	9	5	16
102477	10	9	5	15
102539	8	10	11	7
102540	8	9	11	7
102575	7	14	13	6
102580	6	13	13	5
102625	5	10	15	5
102626	5	10	15	5
102627	4	10	14	5
102639	5	10	13	8
102640	4	9	14	8
102641	5	9	15	8
102642	5	9	15	9
102647	5	9	13	9
102651	6	9	14	10
102690	8	10	12	8
102719	9	9	15	8
102765	7	10	12	7
102787	8	12	16	8
102790	9	12	16	7
102793	8	12	16	6
102795	8	12	16	6
102937	8	14	10	7
102938	8	14	10	7
102939	7	14	10	7
102995	5	14	7	13
102997	4	12	7	13
103011	3	13	5	13
103057	3	13	8	12
103076	5	17	8	15
103077	7	17	11	17
103078	7	15	11	17
103079	7	17	11	17
103086	7	11	9	17
103087	7	11	10	17
103110	9	9	11	18
103119	10	8	14	19
103139	8	9	15	11
103199	9	11	17	11
103257	11	14	14	9
103258	12	11	12	8
103283	11	14	11	10
103317	13	13	9	9
103320	13	13	9	9
103322	15	13	10	12
103357	16	13	6	14
103404	12	12	4	10
103406	10	9	5	9
103407	10	9	5	10
103408	10	9	5	8
103564	11	6	8	6
103609	15	7	9	7
103723	8	6	9	6
103795	11	8	12	9
103804	12	8	11	13
103823	14	15	13	14
103837	13	13	13	14
103843	14	15	13	14
104151	8	13	12	15
104161	9	13	12	15
104162	9	12	12	14
104243	10	10	8	11
104258	10	11	9	11
104260	8	11	9	11
104262	10	10	9	11
104271	9	11	12	12
104309	10	8	12	11
104310	11	8	12	10
104312	10	8	12	11
104403	14	7	9	21
104406	15	7	12	20
104409	14	5	11	21
104453	12	9	7	18
104492	10	9	10	19
104526	6	10	8	15
104581	8	7	10	19
104642	9	8	15	18
104643	9	8	15	18
104714	11	10	11	21
104715	12	10	10	21
104796	17	17	8	20
104832	16	13	8	18
104834	16	13	8	18
104861	14	11	9	19
104862	15	11	8	20
104864	14	11	9	19
104865	15	11	9	20
104912	11	9	10	16
104922	8	8	8	16
104992	5	7	9	17
105116	7	14	7	10
105133	7	13	9	14
105134	6	15	9	14
105136	7	17	9	16
105284	11	18	5	8
105285	12	16	5	8
105286	11	15	5	8
105295	13	10	4	8
105297	13	10	4	8
105298	12	10	4	7
105302	13	10	4	5
105303	13	9	4	5
105333	14	5	4	7
105342	13	5	4	7
105344	13	6	4	7
105345	13	6	4	7
105366	12	8	4	7
105378	11	8	5	7
105422	16	7	9	10
105423	16	7	8	10
105424	16	7	9	10
105427	15	7	9	11
105435	15	8	10	11
105486	12	10	10	10
105491	11	9	11	12
105492	11	9	11	12
105495	11	9	11	12
105533	12	7	11	8
105553	11	9	12	13
105571	7	9	7	7
105573	7	9	8	8
105576	6	10	8	6
105605	7	10	12	8
105636	10	9	9	6
105668	9	7	11	6
105670	10	8	11	6
105835	9	5	4	12
105836	9	5	4	12
105838	10	5	4	11
106028	8	9	5	16
106190	10	11	5	10
106214	12	14	5	16
106217	15	14	5	16
106330	17	10	9	16
106366	16	11	12	14
106367	16	11	11	14
106369	14	10	10	12
106443	16	11	7	12
106478	11	9	5	15
106479	11	10	5	15
106480	12	10	5	15
106482	12	10	5	14
106551	9	7	3	15
106563	10	9	4	17
106663	5	14	6	11
106789	12	8	6	13
106830	14	4	7	16
106835	14	4	7	16
106840	11	3	7	16
106846	11	4	10	15
106850	14	5	10	17
106851	14	6	11	18
106852	14	7	11	18
106857	14	7	10	19
106876	10	9	8	17
106877	10	9	8	17
106885	10	9	9	13
106951	10	10	7	11
106972	7	10	10	14
106975	8	10	11	14
106997	9	9	10	11
107005	7	9	8	9
