site_id	ASM_48	ASM_49
52462	0.0563	0.0156
52463	0.0429	0.0156
52464	0.0448	0.0164
52483	0.0175	0.0172
52519	0.0308	0
52521	0.0154	0.0253
52524	0.0154	0.025
52538	0.0156	0.0106
52540	0.0159	0.0105
52542	0.0164	0.0106
52545	0.0154	0.0109
52548	0.0152	0.0109
52588	0	0.0202
52593	0	0.0288
52664	0	0.0187
52666	0	0.019
52667	0	0.0185
52672	0	0.0202
52724	0	0.0217
52727	0	0.0217
52728	0	0.022
52738	0	0.02
52739	0	0.0206
52741	0	0.0204
52808	0.0361	0
52920	0.0196	0
53009	0.0282	0
53081	0	0.018
53105	0.0303	0
53106	0.0303	0
53109	0.0308	0
53111	0.0303	0
53112	0.0303	0
53126	0.0122	0.00935
53179	0	0.0211
53255	0.0247	0
53257	0.0235	0
53262	0.0225	0
53268	0	0.0213
53269	0	0.0222
53336	0	0.0185
53345	0	0.0182
53393	0	0.0306
53418	0	0.0215
53433	0	0.0215
53450	0	0.023
53610	0.0253	0
53611	0.0253	0
53618	0.0233	0
53678	0.022	0
53830	0.0215	0
53863	0.0125	0.0116
53881	0	0.0235
53886	0.0213	0
53940	0.02	0
53941	0.0208	0
53984	0	0.0247
54014	0	0.0256
54032	0.018	0
54051	0.0179	0
54123	0.0273	0
54264	0.044	0
54272	0.0235	0
54275	0.027	0
54276	0.0263	0
54278	0.0256	0
54303	0.0317	0
54305	0.0455	0
54319	0	0.0333
54375	0.0145	0.013
54426	0	0.0238
54427	0.0339	0
54468	0.0267	0
54469	0	0.0196
54471	0	0.0202
54596	0.0115	0.0127
54600	0.0294	0.0217
54750	0.0405	0.0123
54751	0.0139	0.0128
54752	0.0139	0.0127
54762	0.0161	0.0141
54790	0.0303	0
54913	0.0444	0
54914	0.0435	0
54915	0.0455	0
54985	0	0.0299
55049	0.0444	0
55096	0.0323	0
55097	0.0333	0
55122	0.0299	0
55247	0.00971	0.0105
55372	0	0.027
55486	0.012	0.00917
55493	0	0.0175
55504	0.0115	0.0168
55557	0	0.0175
55630	0	0.0185
55654	0.0143	0.022
55658	0.0282	0
55665	0	0.0235
55721	0.037	0
55923	0.0263	0.0127
55985	0.0114	0.0115
56009	0	0.0241
56070	0	0.0263
56073	0.025	0
56121	0.0241	0
56123	0.0247	0
56124	0.0238	0
56125	0.0256	0
56128	0.0256	0
56129	0.0253	0
56134	0.0125	0.0133
56146	0	0.0328
56173	0	0.0345
56270	0.0345	0
56275	0.0357	0
56277	0.0385	0
56279	0.0385	0
56432	0	0.026
56442	0	0.0263
56613	0	0.026
56632	0.0206	0
56710	0	0.0233
56717	0.0111	0.0114
56720	0	0.0222
56737	0.0225	0
56745	0.0108	0.0112
56784	0.022	0.0112
56785	0.0215	0
56787	0.0222	0
56788	0.0215	0
56789	0.0211	0
56866	0.0227	0
56868	0.0233	0
56869	0.023	0
57011	0.0267	0
57078	0	0.0206
57079	0	0.0211
57096	0.0267	0
57103	0	0.0194
57106	0.0253	0
57107	0.0247	0
57109	0.0128	0.00962
57110	0.0125	0.0098
57136	0.0308	0
57148	0.0143	0.013
57206	0.0143	0.0119
57247	0.0241	0
57248	0.0238	0
57252	0.0133	0.0127
57253	0	0.025
57254	0.0132	0.0127
57255	0.0135	0.0122
57258	0.0139	0.0125
57261	0.0139	0.0128
57270	0	0.0241
57346	0.0241	0
57359	0	0.0256
57377	0.0375	0
57450	0.013	0.0294
57451	0.013	0.0282
57581	0.0213	0
57589	0.0104	0.0108
57600	0	0.0208
57601	0	0.0211
57609	0.0222	0.0101
57610	0.0227	0.0194
57611	0.0112	0.0194
57632	0.0111	0.0102
57745	0.0143	0.019
57748	0.0133	0.0185
57751	0	0.018
57752	0	0.0179
57759	0	0.0204
57810	0.0114	0.00901
58038	0.0235	0
58039	0.0238	0
58149	0	0.023
58188	0.0282	0
58189	0.0274	0
58214	0	0.0217
58216	0.0267	0
58243	0.013	0.00971
58245	0	0.019
58248	0.0253	0.00952
58251	0.012	0.0183
58252	0.0132	0.00917
58262	0	0.0213
58322	0.0263	0
58395	0.027	0
58397	0.0278	0
58399	0.0274	0
58437	0.023	0
58474	0	0.0211
58522	0.0108	0.0098
58523	0.0106	0.00971
58543	0	0.0309
58547	0	0.0194
58561	0.0244	0
58562	0.0235	0
58566	0.023	0
58586	0.023	0
58587	0.0235	0
58709	0.03	0
58711	0.0286	0
58724	0.0306	0
58852	0.0244	0
58928	0.023	0
59033	0	0.019
59077	0.0317	0
59078	0.0328	0
59130	0	0.0182
59157	0.0156	0.00935
59191	0.0299	0
59326	0.0132	0.0135
59329	0.0132	0.0135
59407	0.0244	0
59475	0.0286	0.0139
59477	0.0282	0.0137
59478	0.0278	0.0133
59505	0	0.0256
59559	0	0.0172
59569	0.029	0
59707	0.0222	0
59708	0	0.0189
59764	0	0.0227
59839	0.0185	0
59917	0.00962	0.0114
59945	0.0192	0
59969	0.00909	0.0306
59978	0	0.04
60107	0	0.0222
60111	0	0.022
60113	0	0.0217
60118	0	0.0222
60119	0	0.0222
60120	0	0.022
60175	0.0267	0
60223	0.0235	0
60253	0.0204	0
60259	0	0.0282
60260	0.0104	0.029
60261	0	0.0294
60283	0.0194	0
60329	0.0364	0
60362	0.0286	0
60364	0.0283	0
60366	0.028	0
60493	0	0.0185
60510	0.0217	0
60511	0.0222	0
60513	0.022	0
60560	0	0.0187
60601	0	0.0263
60751	0.0123	0.0316
60754	0.0247	0
60869	0.0159	0.0149
60875	0	0.0233
60919	0.0308	0
60984	0	0.0244
60985	0	0.023
60986	0	0.0247
61028	0.0253	0
61043	0.0253	0
61133	0	0.0247
61134	0	0.0247
61135	0	0.025
61144	0.0238	0
61146	0	0.0244
61166	0.0112	0.0119
61199	0	0.0198
61226	0.0118	0.0196
61227	0	0.02
61229	0.0122	0.0099
61293	0.0388	0
61373	0.0192	0
61418	0.0208	0
61443	0.046	0
61508	0	0.0263
61608	0.0256	0
61657	0	0.023
61695	0	0.0263
61698	0.0294	0
61738	0.0141	0.0139
61760	0.023	0
61762	0.0244	0.00917
61763	0.0241	0.00935
61998	0	0.0417
61999	0	0.0417
62000	0	0.0412
62124	0	0.0206
62148	0	0.0455
62150	0	0.043
62153	0.0235	0
62154	0.0353	0
62155	0.0357	0
62277	0.027	0
62324	0.0282	0
62349	0.0253	0
62413	0.0263	0
62441	0.0225	0
62442	0.023	0
62443	0.0222	0
62530	0.0235	0
62585	0.0247	0
62588	0.0233	0
62589	0.0241	0
62591	0.0238	0
62674	0.0202	0
62681	0	0.0196
62704	0.0206	0
62720	0	0.0206
62722	0	0.0211
62733	0.0263	0.0104
62868	0	0.0202
62870	0	0.0198
62881	0.0545	0
62883	0.00926	0.0204
62920	0.0194	0
62921	0.0189	0
63006	0.0303	0
63008	0.0196	0
63027	0.0222	0
63069	0.019	0
63215	0.0208	0
63282	0.0282	0
63283	0.0217	0
63285	0.0211	0
63291	0.0309	0
63292	0.03	0
63433	0.0225	0.00909
63439	0.0233	0
63442	0.0225	0
63444	0.023	0
63548	0.0125	0.00885
63550	0.0488	0.0087
63551	0.0595	0
63552	0.0581	0
63557	0.0444	0
63558	0.0408	0
63699	0.0532	0
63701	0.0543	0
63704	0.0581	0
63705	0.0575	0
63760	0.0278	0
63775	0.0149	0.00833
63832	0.0299	0
63833	0.0303	0
63835	0.0312	0
63837	0.0323	0
63868	0	0.0182
63888	0.05	0
63891	0.0492	0
63900	0	0.0189
63906	0.0312	0
63915	0.0469	0
63921	0.0492	0
63925	0.0469	0
64033	0.0282	0
64036	0.0299	0
64043	0.029	0.0206
64137	0	0.019
64152	0.0244	0
64175	0	0.0337
64177	0	0.0319
64179	0	0.022
64227	0.0253	0
64261	0.0238	0
64302	0.0274	0
64321	0.026	0
64337	0.0235	0
64352	0.0241	0
64465	0	0.0253
64483	0.0288	0
64488	0.0194	0
64489	0.0187	0
64490	0.0183	0
64654	0	0.0265
64655	0	0.0275
64687	0.0116	0.011
64713	0.0114	0.01
64714	0.0116	0.0104
64804	0	0.0259
64806	0	0.027
64846	0.028	0.00909
64847	0.0278	0
64854	0.0265	0
64953	0.0265	0
64984	0.00909	0.0185
64985	0.00901	0.019
64997	0.0312	0
65001	0.0306	0
65004	0.0316	0
65013	0	0.0215
65014	0.0208	0
65050	0.018	0.00893
65053	0.0183	0.00877
65134	0.0103	0.0206
65135	0.0098	0.02
65166	0	0.0202
65199	0.026	0.01
65202	0.0267	0
65221	0	0.0208
65303	0.0278	0
65334	0	0.0225
65411	0	0.0253
65431	0	0.022
65443	0	0.0174
65500	0.0137	0.00909
65591	0	0.0196
65643	0	0.0185
65680	0.0256	0
65792	0	0.023
65794	0	0.022
65831	0.0345	0
65832	0.0351	0
65897	0.0588	0
65909	0.027	0
65910	0.0282	0
65939	0.0143	0.0395
65942	0.0256	0
65943	0.0256	0
65991	0.0282	0
66027	0.0137	0.0139
66031	0	0.029
66047	0.0506	0
66063	0	0.0308
66064	0	0.0323
66065	0	0.0317
66092	0.0263	0
66093	0.026	0
66094	0.0263	0
66119	0	0.0233
66120	0	0.0238
66123	0	0.0235
66125	0	0.0263
66127	0	0.0267
66139	0	0.0244
66163	0	0.022
66212	0	0.022
66213	0	0.0215
66214	0	0.0215
66216	0	0.0215
66224	0.0256	0
66225	0.0253	0
66226	0.0267	0
66229	0.029	0
66232	0.0274	0.0122
66256	0.0339	0
66262	0.0328	0
66363	0	0.0235
66370	0	0.022
66371	0	0.022
66372	0	0.0233
66376	0	0.0222
66379	0	0.023
66380	0	0.0222
66412	0.0303	0
66446	0.0164	0.0116
66448	0.0179	0.0123
66449	0.0179	0.0125
66457	0.0189	0.0123
66598	0.0149	0.0103
66603	0.0135	0.0102
66678	0.013	0.0102
66845	0.0227	0
66846	0.0227	0
66849	0.0225	0.00885
66850	0.023	0.00909
66864	0.0267	0
66885	0	0.0206
66908	0	0.0233
66972	0.0145	0.011
66984	0	0.0222
66986	0	0.0222
66987	0	0.0222
66995	0.0286	0
67000	0.0282	0
67001	0.0282	0.012
67006	0.0141	0.0123
67012	0	0.0217
67014	0	0.0217
67015	0	0.0227
67133	0	0.0208
67134	0	0.0213
67160	0	0.0233
67181	0.0143	0.0238
67182	0.0286	0.0233
67215	0.0395	0.0101
67217	0.04	0.0101
67219	0.0405	0.0102
67331	0.011	0.0225
67332	0.0111	0.023
67364	0	0.0238
67366	0.0256	0
67368	0.0385	0
67369	0.0244	0
67445	0.0222	0
67446	0.0225	0
67447	0.022	0
67573	0.0241	0
67590	0.0294	0
67620	0.0597	0
67622	0.0597	0
67624	0.0462	0
67628	0.0492	0
67708	0.0147	0.0225
67709	0	0.0211
67710	0	0.0215
67712	0	0.0211
67713	0.0143	0.0211
67752	0	0.0323
67763	0.0323	0
67780	0.0294	0
67846	0.0351	0
67854	0.0172	0.023
67861	0.0192	0.0123
67892	0.0392	0
67893	0.0408	0
67896	0.0392	0
67995	0.0323	0
68009	0.0294	0
68010	0.0299	0
68032	0.0274	0
68044	0.037	0
68046	0.0361	0
68133	0.0105	0.0114
68137	0.0105	0.0111
68158	0.023	0
68160	0.0222	0
68364	0.0102	0.0103
68415	0	0.0215
68417	0.0282	0
68420	0	0.0244
68421	0	0.0247
68439	0	0.0274
68479	0	0.0233
68489	0.013	0.00943
68492	0.0123	0.0101
68494	0.0127	0.0202
68495	0	0.0206
68510	0.0139	0.0098
68511	0.0139	0.0101
68512	0.0141	0.01
68622	0	0.0308
68623	0	0.0294
68626	0.0263	0.029
68628	0.0123	0.0238
68629	0.0119	0.0238
68632	0.0241	0
68637	0.0123	0.0256
68641	0.0127	0.0263
68642	0.013	0.0141
68643	0.0132	0.0429
68715	0.0519	0
68772	0	0.0194
68775	0.0135	0.0202
68778	0.0154	0.0357
68799	0	0.027
68817	0.0323	0
68818	0.0323	0
68819	0.0317	0
68820	0.0328	0
68822	0.0357	0.0149
68823	0.0351	0
68824	0.0364	0
68859	0.0256	0
68921	0.0213	0.0149
69102	0	0.0274
69253	0	0.0208
69294	0.0244	0
69295	0	0.0349
69335	0	0.023
69387	0.0125	0.0135
69403	0	0.025
69439	0.0286	0
69442	0.0263	0
69443	0.0247	0
69444	0.0233	0
69445	0.0235	0
69456	0.0253	0
69467	0.0263	0
69472	0.027	0
69592	0.0233	0
69593	0.025	0
69640	0.0198	0
69682	0	0.029
69685	0	0.0294
69717	0	0.0267
69830	0	0.0225
69833	0	0.0238
69898	0	0.0213
69922	0.0303	0
69969	0	0.0208
70114	0.0299	0
70150	0	0.0192
70157	0	0.0217
70174	0.0175	0.0108
70192	0.0294	0
70195	0.0286	0
70243	0	0.0211
70245	0	0.0211
70246	0	0.0211
70294	0	0.0202
70325	0.0247	0
70341	0.0244	0
70345	0.0247	0
70347	0.0244	0
70434	0	0.0211
70567	0	0.0187
70716	0	0.0194
70727	0	0.0198
70732	0	0.0189
70756	0	0.0177
70759	0.0128	0.00909
71006	0.0189	0.00685
71118	0.0309	0
71119	0.0316	0
71164	0.028	0
71314	0.033	0
71315	0.0323	0.00926
71316	0.0323	0
71323	0.0213	0
71324	0.0217	0
71326	0.0222	0
71329	0.0227	0
71367	0.0206	0
71375	0	0.0297
71380	0.0109	0.00935
71420	0	0.0165
71474	0.0303	0
71476	0.0308	0
71477	0.0303	0
71525	0	0.0192
71553	0.0132	0.023
71560	0	0.023
71586	0.0241	0
71594	0	0.0235
71616	0	0.0213
71704	0	0.0225
71708	0.0139	0.011
71875	0.0286	0
71963	0.0541	0
71975	0.0112	0.0119
71976	0.0116	0.0122
71977	0.022	0.0115
72124	0.0137	0.0103
72345	0.0123	0.0139
72386	0	0.0213
72415	0.0247	0
72492	0.0145	0.0222
72502	0.0328	0
72621	0	0.0247
72770	0	0.0215
72973	0.0147	0.00909
72987	0.0241	0
72991	0	0.0168
72993	0	0.0339
72994	0	0.0174
72995	0	0.0177
73040	0	0.0222
73044	0.029	0
73141	0	0.0278
73143	0	0.0278
73391	0.012	0.0101
73525	0	0.023
73711	0.0143	0.0119
73716	0.0145	0.0109
73719	0.0147	0.0109
73721	0.029	0.0109
73857	0.029	0
73859	0.029	0
73930	0.0274	0
73995	0	0.02
74008	0.0294	0
74009	0.0299	0
74010	0.0294	0
74070	0.0139	0.0233
74214	0	0.0233
74216	0	0.0227
74217	0	0.0227
74344	0	0.018
74546	0.0119	0.00893
74692	0	0.0395
74806	0	0.0256
74809	0	0.0256
74838	0	0.0247
74869	0.0247	0
74934	0	0.0267
75120	0	0.0165
75287	0.026	0
75299	0	0.02
75300	0	0.0202
75302	0	0.02
75304	0	0.0206
75305	0	0.03
75338	0.0154	0.0102
75339	0.0303	0
75341	0.0299	0
75416	0	0.0168
75418	0	0.0171
75421	0	0.0174
75550	0.027	0
75558	0	0.023
75581	0	0.0238
75625	0	0.0217
75628	0	0.0217
75639	0.013	0.0133
75649	0.027	0
75653	0.0139	0.0119
75670	0.0294	0
75696	0.0156	0.0128
75741	0.0161	0.0123
75747	0.0303	0
75749	0	0.0217
75753	0	0.0211
75757	0	0.0208
75857	0.0417	0
75881	0	0.0225
75895	0.0364	0
75904	0.0192	0.0141
75906	0.0192	0.0278
75931	0.0484	0
75932	0.0492	0
75933	0.0484	0
75936	0.0145	0.0123
76056	0.029	0
76077	0.0429	0.0101
76082	0.04	0
76086	0.0135	0.0111
76122	0.0278	0
76135	0.0125	0.0196
76152	0.0256	0
76154	0.0253	0
76157	0.0247	0
76158	0.0241	0
76159	0.0238	0
76163	0	0.0206
76303	0.0238	0
76304	0.0247	0
76305	0.0244	0.0119
76311	0.0241	0
76331	0.025	0.0108
76482	0	0.022
76483	0.0299	0.0233
76485	0.0274	0.0217
76488	0.0263	0.0217
76491	0.0247	0.0215
76492	0.0253	0.0227
76496	0	0.0312
76617	0.0328	0.0206
76618	0.0169	0.0109
76628	0.0294	0.0192
76631	0.0282	0.019
76632	0.0147	0.0204
76634	0.0172	0.0213
76639	0.0161	0.0099
76640	0.0323	0.0187
76641	0	0.0189
76642	0	0.0187
76665	0	0.02
76693	0.0253	0
76694	0.025	0
76695	0	0.0206
76697	0.0244	0
76739	0.0233	0
76753	0.0288	0
76760	0.0275	0
76761	0.028	0
76763	0.0283	0
76764	0.0291	0
76766	0.0291	0
76776	0.019	0.0179
76777	0.0196	0.018
76780	0.0206	0.0189
76781	0.0108	0.0189
76818	0.0098	0.0103
76843	0.0241	0
76844	0.0253	0
76863	0.0253	0
76938	0.0167	0.0111
77054	0	0.025
77055	0	0.0267
77056	0	0.0256
77057	0	0.0256
77058	0	0.0267
77199	0.025	0
77201	0.025	0
77205	0	0.0247
77206	0	0.0256
77207	0	0.0247
77209	0	0.026
77277	0	0.0244
77281	0.0349	0
77282	0.0122	0.0123
77297	0.0127	0.0116
77363	0.0606	0
77364	0.0156	0.00935
77365	0.0455	0
77445	0	0.0198
77516	0.0299	0
77518	0	0.0215
77607	0.0263	0
77620	0	0.0238
77663	0	0.027
77664	0.0115	0.0139
77665	0	0.025
77723	0.0202	0
77805	0	0.0198
77830	0.0125	0.00847
77897	0	0.0183
77899	0	0.0183
77960	0	0.0217
78014	0	0.0198
78048	0	0.023
78508	0.0345	0
78529	0	0.0267
78530	0	0.0263
78581	0.0213	0
78603	0	0.0247
78658	0.0435	0
78677	0	0.0247
78678	0.0156	0.0235
78787	0.029	0
78799	0	0.0238
78813	0.0154	0.0128
78823	0	0.025
78842	0	0.023
78881	0.0282	0
78909	0	0.0194
78994	0	0.0263
78995	0	0.0256
79086	0	0.0303
79125	0	0.027
79144	0	0.0256
79145	0.0106	0.0256
79268	0.0112	0.0133
79316	0.0263	0
79377	0	0.0211
79379	0	0.0215
79491	0	0.0192
79506	0	0.0183
79525	0	0.0196
79526	0	0.0204
79584	0	0.0211
79585	0	0.02
79586	0	0.0227
79608	0.0154	0.0109
79609	0	0.022
79630	0.0286	0
79631	0.0137	0.0435
79635	0	0.0175
79636	0	0.0182
79637	0	0.0177
79638	0	0.0183
79644	0.0278	0
79656	0	0.0177
79785	0	0.0189
79837	0.0128	0.00826
79923	0.0159	0.0109
79966	0.0149	0.0108
80025	0	0.022
80045	0.0312	0
80075	0.0108	0.0172
80090	0	0.0185
80091	0	0.0185
80121	0	0.0172
80130	0	0.0177
80192	0.0111	0.0106
80225	0	0.0222
80226	0	0.022
80227	0	0.0222
80238	0	0.0235
80239	0	0.0241
80258	0.025	0
80275	0.0106	0.0208
80278	0	0.0215
80279	0	0.02
80297	0	0.0187
80298	0	0.0202
80320	0.046	0
80517	0.00971	0.0196
80550	0.0283	0
80552	0.0278	0
80554	0.028	0
80569	0.01	0.0103
80662	0.0244	0
80665	0	0.025
80666	0	0.025
80668	0	0.0256
80669	0	0.0256
80701	0.038	0
80714	0	0.0267
80716	0	0.0263
80742	0.027	0
80783	0.0278	0
80835	0.0125	0.0127
80845	0	0.0253
80863	0	0.0274
80866	0	0.027
80867	0	0.026
80948	0.0455	0
80960	0.0294	0
80961	0.029	0
80963	0.0303	0
80966	0.027	0
80968	0.0274	0
80970	0.0278	0
80973	0.0247	0
80985	0.0132	0.0167
80986	0.0133	0.0161
80987	0.0133	0.0167
81021	0	0.0411
81022	0	0.0417
81024	0	0.0417
81033	0.0222	0
81111	0.0208	0
81159	0	0.0213
81173	0	0.0323
81181	0.0217	0
81182	0.0215	0
81183	0.0211	0
81211	0.0105	0.0102
81253	0.0206	0
81280	0.0435	0
81341	0	0.0194
81344	0	0.0192
81365	0	0.0275
81412	0.0204	0
81428	0.0291	0
81430	0.0291	0
81431	0.0278	0
81460	0.0217	0
81471	0.0215	0
81532	0.0227	0
81586	0.0123	0.0105
81779	0.0263	0
81823	0.0361	0
81824	0.037	0
81825	0.025	0
81844	0.027	0
81943	0.0326	0
81944	0.0319	0
81973	0.0247	0
81993	0	0.022
82011	0	0.0217
82017	0	0.0206
82092	0.0361	0
82095	0.037	0
82098	0.0256	0
82216	0.0303	0
84331	0.2	0
84406	0.0769	0
85306	0	0.333
85313	0	0.0455
85314	0	0.0476
85349	0	0.0238
85350	0	0.0233
85369	0.0312	0
85388	0	0.0169
85403	0.027	0
85405	0.0256	0
85455	0	0.0357
85456	0	0.0588
85464	0	0.0263
85487	0.0435	0
85496	0	0.05
85497	0	0.0556
85498	0	0.0556
85499	0	0.0556
85500	0	0.0588
86440	0	0.0417
86448	0.0476	0
86709	0.0909	0
86767	0	0.029
86842	0.0238	0
86843	0.0241	0
86844	0.0238	0
86847	0.0247	0
86848	0.0244	0
86991	0.026	0
86992	0.0256	0
87114	0.0462	0
87115	0.0469	0
87116	0.0476	0
87131	0.0256	0.0098
87132	0.026	0
87133	0.0253	0.0099
87264	0.0361	0
87265	0.0357	0
87266	0.0345	0.0104
87280	0.0286	0
87281	0.0274	0
87283	0.0278	0
87366	0	0.0247
87456	0.029	0
87505	0	0.029
87530	0	0.0312
87703	0	0.0345
87817	0	0.027
87818	0	0.027
87829	0.0323	0
87849	0	0.0189
87868	0.0169	0.0147
87964	0	0.0286
87965	0	0.027
87968	0	0.0312
87969	0	0.0357
87976	0.0357	0
87977	0.0357	0
87978	0.0357	0
87979	0.0385	0
87983	0.04	0
88005	0.0667	0
88006	0.0667	0
88007	0.1	0
88008	0.1	0
88010	0.111	0
88013	0.111	0
88843	0.5	0
89257	0	0.0238
89296	0.0299	0
89397	0.0294	0
89480	0	0.019
89642	0	0.027
89683	0.0247	0
89884	0.0204	0
89886	0.0312	0
89897	0	0.0198
89993	0	0.0213
89994	0	0.0211
90033	0.0341	0
90034	0.0323	0
90035	0.033	0
90036	0.0323	0
90059	0.0233	0
90137	0	0.0204
90138	0	0.0206
90141	0	0.0194
90144	0	0.0187
90145	0	0.0192
90369	0.0375	0
90516	0.0385	0
90517	0.038	0
90593	0.0196	0
90694	0.0247	0
90735	0	0.0187
90736	0	0.0185
90794	0.0141	0.0174
90796	0.0137	0.0171
90797	0.0141	0.0177
90798	0.0141	0.0179
90869	0	0.0196
90870	0	0.0196
90881	0	0.0208
90883	0	0.0189
90941	0.0122	0.0202
90945	0.013	0.0206
90949	0.0137	0.0213
90960	0	0.0217
90962	0	0.022
90963	0	0.0217
91095	0.0247	0
91271	0.02	0
91280	0.0177	0.00855
91304	0.0222	0
91320	0	0.0196
91329	0.0225	0
91330	0.0225	0
91331	0.0235	0
91456	0.0111	0.0115
91480	0.0202	0
91497	0	0.0294
91500	0.0102	0.0104
91815	0	0.0333
91838	0	0.0333
91875	0.0217	0
91901	0.0105	0.0267
91906	0.0222	0.0141
91924	0.0192	0
91932	0.0187	0
91935	0.0172	0
91939	0.0172	0
91940	0.0171	0
91942	0	0.0253
92001	0.0259	0
92021	0	0.0227
92050	0.0115	0.0127
92051	0.0225	0.0119
92063	0.0235	0
92081	0.0253	0
92085	0.027	0
92086	0.0286	0
92139	0.0349	0
92141	0.0349	0
92151	0.023	0
92152	0.023	0
92273	0.0137	0.0116
92274	0.0133	0.011
92289	0.0405	0
92308	0.0156	0.0147
92336	0.0196	0
92337	0.0196	0
92345	0	0.0222
92346	0	0.0233
92425	0.0133	0.0152
92472	0.0645	0
92566	0.0241	0
92592	0.0119	0.0099
92602	0.0222	0
92647	0.0115	0.00962
92648	0.0114	0.00971
92739	0.00962	0.0196
92834	0.0172	0
92835	0.0171	0
92874	0	0.0294
92953	0.018	0
92982	0.0187	0
92983	0.0187	0
92989	0	0.0211
92991	0	0.0211
92993	0	0.022
93096	0.0202	0
93098	0.0103	0.0106
93142	0	0.0225
93143	0	0.0217
93147	0	0.0213
93164	0.0244	0
93198	0	0.0211
93219	0.0227	0
93235	0	0.0211
93306	0.0215	0
93563	0	0.0286
93719	0	0.0227
93748	0	0.0235
93873	0.0123	0.0137
93997	0	0.0274
94002	0.026	0
94039	0.0282	0
94114	0.0215	0
94115	0.022	0
94116	0.0213	0
94121	0.0222	0
94122	0.0233	0
94164	0	0.0247
94293	0.0112	0.0103
94396	0	0.0174
94437	0.0238	0
94488	0	0.0252
94491	0	0.0254
94496	0	0.0275
94497	0	0.0275
94501	0	0.0319
94835	0.0256	0
94854	0	0.025
94963	0	0.022
95009	0.0235	0
95114	0.0465	0
95148	0	0.0234
95151	0	0.024
95297	0	0.03
95300	0	0.028
95301	0	0.0187
95302	0	0.028
95420	0.027	0
95489	0.0317	0
95491	0.0308	0
95518	0.0303	0
95526	0.0154	0.0115
95571	0.0339	0.0103
95778	0	0.0217
95841	0.0208	0
96028	0.0227	0.00719
96105	0.0116	0.0145
96218	0.0105	0.0164
96234	0.0112	0.00917
96240	0	0.0198
96245	0.0122	0.00917
96249	0.0123	0.00901
96394	0.012	0.0127
96395	0.0122	0.013
96643	0	0.0208
96703	0.0116	0.00926
96704	0.0119	0.00971
96709	0.0227	0.00943
96722	0	0.027
96798	0.0132	0.0115
96813	0.0227	0
96816	0.0241	0
96817	0.0233	0
96923	0	0.0192
96949	0.0319	0
96951	0.0319	0
96980	0.0274	0
97075	0	0.0385
97076	0	0.0426
97077	0.0217	0
97078	0	0.0435
97092	0.0238	0
97098	0.0882	0
97102	0.0882	0
97103	0.0882	0
97104	0.0312	0
97105	0.0312	0
97145	0	0.0385
97180	0.0667	0
97397	0	0.0714
97500	0.0233	0
97502	0	0.0179
97507	0	0.0179
97569	0.0247	0
97782	0.069	0.0374
97785	0.0659	0.0348
97808	0	0.0183
97880	0.0241	0
97905	0.0128	0.0101
97914	0.0357	0
97916	0.0471	0
97917	0.0449	0
97920	0.0366	0
97921	0.012	0.0111
97933	0.0723	0.0455
97951	0.0244	0
97952	0.0247	0
98063	0.0326	0
98064	0.0353	0
98066	0.0112	0.0175
98067	0.0238	0
98068	0.012	0.00901
98077	0.0308	0
98079	0.0294	0
98099	0.0303	0
98101	0.0286	0
98139	0.026	0
98226	0.0227	0
98227	0.0227	0
98228	0.0227	0
98257	0	0.0204
98342	0.0345	0
98344	0.0357	0
98355	0	0.0513
98358	0	0.025
98362	0.0303	0
98369	0.0345	0
98372	0.0476	0
98373	0.0385	0
98375	0.0435	0
98376	0.0385	0
98430	0	0.0217
98445	0	0.0357
98446	0	0.037
98467	0	0.0278
98485	0	0.0349
98486	0	0.0341
98489	0	0.0312
98595	0	0.0192
98596	0	0.0192
98632	0	0.0222
98637	0	0.0202
98639	0	0.0217
98640	0	0.0213
98643	0	0.023
98851	0.0513	0
98879	0	0.0194
98930	0	0.0213
98936	0.0135	0.0109
98992	0	0.0233
99016	0	0.0253
99027	0.0345	0
99075	0.0392	0
99081	0.0351	0
99111	0.0328	0
99144	0.0185	0.0109
99152	0.0448	0
99217	0.0267	0
99225	0.0145	0.00935
99226	0.0299	0
99228	0.0294	0
99230	0.029	0
99231	0.0286	0
99281	0	0.0233
99693	0.0225	0
99695	0.0217	0
99696	0.0215	0
99699	0.0217	0
99700	0.0213	0
99702	0.0213	0
99759	0.0119	0.013
99816	0.022	0
99846	0.0238	0
99850	0.0235	0
100022	0.027	0
100040	0	0.0179
100499	0	0.0175
100544	0	0.0208
100545	0	0.0213
100549	0	0.0227
100550	0	0.0233
100633	0	0.0526
100674	0.2	0
100758	0.125	0
100759	0.1	0.0476
100812	0.0312	0
100934	0.0278	0
101011	0.0215	0
101074	0	0.029
101076	0.04	0
101078	0.04	0
101263	0.0139	0.0123
101267	0.0299	0
101360	0.0189	0.0164
101434	0	0.0238
101525	0	0.0225
101564	0	0.0238
101600	0	0.0215
101687	0.0152	0.0137
101688	0.0154	0.0135
101689	0.0161	0.0135
101691	0.0167	0.0141
101692	0.0161	0.0143
101809	0	0.05
101826	0.0213	0
101837	0.0222	0.0333
101838	0.0217	0.0345
101839	0.0227	0.0345
101840	0.0222	0.0333
101854	0.0286	0
101960	0.0303	0
101961	0.0323	0
101963	0.0323	0
101964	0.0303	0
101965	0.0312	0
101966	0.0303	0
101968	0	0.0233
101970	0	0.0222
