site_id	W66_D5	W66_D1	W64_D5	W65_D5	W64_D1
355749	30	2	23	19	15
355750	29	2	24	20	16
355751	29	2	23	20	16
355752	30	2	20	18	14
355756	31	2	24	24	17
355761	31	2	28	23	19
355763	30	2	27	22	13
355765	32	2	26	22	14
355767	32	2	26	24	15
355768	28	2	26	22	17
355778	24	2	20	20	17
355788	20	2	17	17	16
355791	19	2	17	17	16
355803	20	2	19	18	17
355805	20	2	17	17	17
355806	19	2	13	17	14
355808	19	2	15	16	16
355810	18	2	16	16	15
355812	19	2	13	14	13
355814	19	2	14	14	14
355815	18	2	14	15	13
355819	13	2	13	13	11
355823	13	2	13	12	10
355824	13	2	12	12	10
355826	13	2	9	12	10
355827	13	2	11	11	10
355828	13	2	10	11	10
355842	10	1	10	11	9
355857	14	1	11	10	10
355858	14	1	11	10	8
355878	14	1	10	8	9
355879	14	1	10	8	10
355899	15	1	8	10	12
355904	11	1	6	5	9
355907	11	1	7	5	7
355908	11	1	7	5	8
355912	8	1	6	3	5
355913	8	1	5	3	6
355917	6	1	5	3	4
355923	6	2	6	3	4
355924	6	2	6	4	5
355935	11	2	6	6	5
355940	10	2	9	7	5
355943	10	2	9	7	5
355950	12	2	9	7	7
355953	12	2	9	8	6
355955	12	2	9	8	8
355957	13	2	9	8	8
355958	13	2	9	8	8
355964	19	2	9	13	7
355965	21	2	10	12	7
355966	20	2	10	13	7
355968	20	2	11	13	7
355970	23	2	11	14	9
355979	24	2	13	13	9
356001	24	2	16	13	9
356003	26	3	15	13	9
356004	26	3	16	14	9
356005	25	2	15	14	9
356006	24	1	15	14	9
356008	22	3	14	16	10
356011	24	2	14	16	11
356014	23	3	15	17	10
356016	23	3	15	17	9
356025	23	3	15	18	13
356058	24	2	14	17	9
356061	24	2	13	19	10
356066	23	1	12	19	10
356074	23	1	12	18	10
356080	22	1	11	18	10
356084	21	1	14	17	10
356085	19	1	13	17	11
356090	19	1	11	14	10
356091	19	1	11	14	9
356103	16	1	11	12	7
356673	10	2	8	13	5
356674	10	2	8	12	5
356723	48	7	27	35	23
356726	51	7	29	36	23
356727	51	7	27	35	23
356732	53	7	32	44	22
356745	86	14	50	55	35
356746	81	14	51	55	36
356750	86	14	52	62	36
356751	86	14	52	62	36
357297	49	4	69	33	19
357342	13	3	3	5	3
357357	43	4	21	15	14
358339	58	6	41	28	15
358341	51	6	41	25	14
358368	43	3	33	22	11
358380	36	3	32	19	11
358382	36	3	32	20	11
358383	32	3	28	16	11
358424	11	1	14	7	3
358581	74	1	60	36	23
358582	73	1	63	37	25
358583	75	1	65	39	24
358585	79	1	63	40	25
358592	91	1	75	41	24
358821	14	2	9	7	4
358840	27	5	17	21	8
358875	48	5	30	32	19
358877	51	5	31	33	19
358879	51	5	31	33	19
358880	51	5	32	34	19
359121	163	6	109	82	27
359123	165	6	105	82	25
359124	168	6	105	84	26
359609	196	12	97	117	26
359613	194	13	99	111	26
359874	183	10	113	92	38
359875	182	9	119	98	36
360023	169	12	128	128	37
360025	170	13	120	124	37
360026	170	13	123	123	34
360029	169	13	109	119	35
360517	156	9	117	85	22
362088	162	11	111	82	29
362652	137	9	105	87	52
362816	129	11	111	95	42
364118	85	6	76	58	38
364119	83	7	75	59	35
364192	14	1	20	12	15
364971	60	7	36	34	41
365185	22	2	12	15	12
365187	19	2	14	12	12
365191	13	2	10	7	9
365206	19	1	21	15	17
365212	23	1	24	20	22
365214	25	1	28	24	24
365215	24	1	28	27	26
365216	26	1	32	29	30
365858	35	4	41	39	42
365859	34	4	40	38	40
366006	45	3	31	34	28
366007	49	1	32	35	29
366008	48	1	31	38	29
367300	6	2	9	2	14
367303	7	3	12	4	16
367332	53	13	44	27	47
367333	53	13	40	24	47
367921	6	3	5	7	9
368076	1	4	1	3	7
368077	1	3	1	4	8
368078	1	4	3	5	8
368079	2	4	4	6	10
368102	16	7	21	13	24
368109	16	6	21	13	30
368400	46	8	49	46	42
368401	31	7	37	41	37
368402	31	7	38	40	36
368403	29	5	36	38	33
368409	20	3	22	24	26
368410	20	3	24	23	26
368411	20	3	11	19	21
368412	20	3	11	19	23
368413	19	3	11	19	21
368414	19	3	10	14	18
370670	145	9	146	104	32
370681	132	6	135	89	28
370694	125	7	113	79	27
370746	52	3	49	37	18
370747	48	3	44	36	18
370752	41	3	40	33	11
370753	37	3	39	34	10
370764	40	3	36	32	11
370766	42	3	35	30	11
370782	48	6	42	37	16
370788	48	6	46	41	17
372284	139	8	143	87	21
372285	138	6	140	85	20
372286	134	8	140	83	19
372434	143	6	109	90	19
372435	141	6	107	89	20
372436	141	6	107	89	20
372715	34	2	41	24	7
373892	181	8	116	109	26
373899	179	8	121	104	21
374918	168	12	121	100	24
375059	155	10	88	77	29
375061	142	8	83	72	28
375064	137	10	89	73	28
375066	147	10	96	77	29
375101	145	11	87	73	29
375546	161	7	90	66	25
376616	204	7	139	129	39
378047	196	6	151	125	25
378393	127	12	110	59	19
378923	149	15	113	74	25
380029	191	7	115	99	32
380177	168	6	144	95	41
380179	163	6	146	96	40
388002	175	5	126	131	35
388142	189	7	127	136	27
388731	145	10	130	89	22
389154	157	13	123	89	40
389158	152	13	128	88	38
389841	192	9	109	133	19
389842	180	8	107	128	18
390343	153	11	89	84	18
390761	189	8	83	117	19
391032	138	9	91	72	18
391671	172	8	118	109	21
391856	193	5	109	121	26
391905	156	5	89	102	27
391906	148	5	83	100	25
391908	148	5	82	102	25
391909	143	3	85	101	25
391910	145	3	86	102	24
392765	179	9	94	93	14
392766	180	9	95	93	13
392767	180	10	93	96	13
392768	175	9	90	91	12
392913	208	6	133	123	17
392918	202	8	139	121	17
393659	69	5	44	32	12
393661	64	5	46	31	12
393663	60	5	42	29	12
393708	36	1	23	21	6
393723	37	1	25	18	3
393735	35	1	13	24	2
394560	34	6	30	27	2
394814	98	7	83	65	9
395050	23	1	12	10	4
395069	17	1	11	3	2
395200	59	3	34	23	11
395471	149	9	99	91	28
395488	123	8	84	85	24
395625	102	6	99	81	19
395835	60	5	60	41	12
395836	62	5	61	39	12
395838	60	5	57	41	12
395878	22	3	14	17	3
395880	19	2	12	14	3
395881	18	2	12	13	3
395882	13	2	10	13	3
395883	14	2	9	12	3
395884	11	2	9	12	2
395886	10	2	9	11	3
395888	11	2	9	11	3
395953	15	1	15	14	2
395955	15	1	15	13	2
396004	77	3	43	35	14
396059	124	7	88	66	26
396133	124	10	102	84	19
396135	127	10	99	87	20
396279	171	3	117	125	34
396281	167	3	113	122	35
396489	155	4	111	92	23
396739	164	11	152	92	29
396888	156	2	103	89	23
396889	155	2	106	90	25
397312	141	11	97	102	21
397657	151	14	115	97	14
398479	104	11	89	79	7
398481	99	10	88	79	7
400052	158	10	102	99	15
400055	179	12	114	105	16
400056	183	13	115	113	15
400061	191	14	112	121	20
400206	227	14	125	91	22
400856	155	11	114	97	21
400860	150	16	107	87	18
400872	158	14	118	88	19
401458	163	13	168	127	19
401605	194	7	146	143	26
401606	191	6	142	144	24
401865	181	6	172	94	21
401958	176	9	171	102	21
401969	187	9	160	104	25
401970	182	9	158	99	23
402114	195	4	134	116	24
402116	196	4	134	114	25
402121	196	4	132	116	24
402325	141	7	110	98	20
402440	152	3	121	96	20
402522	138	3	116	88	28
402523	146	3	116	95	28
402672	161	8	145	126	15
402673	159	8	147	125	14
402674	160	8	147	123	14
402948	142	5	103	104	17
403195	150	4	129	90	23
403294	173	1	115	91	16
403667	170	14	131	111	23
404351	137	13	109	80	43
404353	144	13	115	82	43
404899	136	10	108	85	27
405941	126	7	110	85	45
407050	182	10	113	156	29
407051	182	9	113	161	31
407667	173	9	137	120	29
409218	183	4	121	126	39
409342	137	10	100	85	27
409597	128	8	101	103	45
409755	124	5	127	89	34
410818	149	11	105	81	21
412621	154	6	130	98	23
412625	142	6	120	86	19
413015	147	14	103	106	19
413169	141	7	88	91	28
413259	126	3	103	105	32
413608	126	5	83	66	31
413615	125	5	83	67	29
413653	152	6	86	74	31
413654	149	7	86	73	31
413765	155	7	83	92	22
413942	215	10	135	102	20
414972	140	12	103	74	29
415290	134	5	103	63	23
415613	139	3	120	82	28
415616	139	3	124	86	27
415617	138	3	114	84	29
415762	159	7	121	87	26
415764	158	5	117	88	24
416063	134	10	92	84	27
416065	133	10	95	83	27
416407	160	10	108	98	24
416416	166	10	109	98	28
416567	143	15	96	84	36
416569	143	16	95	82	35
417266	130	6	121	97	17
417658	179	5	112	71	7
417805	179	9	76	106	14
417806	179	9	77	105	14
417807	182	10	77	106	14
418010	119	3	59	60	19
418019	119	3	56	51	19
418021	122	4	58	55	18
418409	142	11	105	73	19
419526	137	11	114	97	26
419527	136	11	113	97	25
419529	132	11	111	97	25
419677	134	10	114	75	25
419863	128	9	96	96	29
420015	148	10	126	86	23
420388	213	9	122	118	35
420749	133	5	127	88	26
420838	127	9	107	78	27
420891	106	12	85	72	19
420958	113	13	97	63	15
421115	113	8	78	83	17
421493	148	6	93	98	24
422049	169	12	115	120	31
422633	119	14	74	55	26
422984	136	6	100	78	15
423025	157	8	112	97	20
423678	136	11	114	87	8
423679	140	11	119	85	8
423681	141	11	121	88	8
423684	132	10	114	85	8
423829	137	4	107	94	13
423831	142	4	103	90	14
423913	124	4	107	85	16
423970	144	8	116	74	18
424028	151	8	116	73	26
424030	147	8	114	69	26
424149	154	8	98	104	26
424151	153	8	103	106	26
424177	149	7	110	121	20
424200	153	6	114	120	21
424733	160	10	141	125	25
425297	151	15	139	120	37
425591	130	2	91	86	21
425596	130	2	91	83	22
425597	130	2	93	83	23
425782	166	5	129	95	22
425959	143	9	96	74	16
426104	108	9	80	77	22
426107	92	7	77	69	21
426108	94	7	77	69	21
426109	92	8	78	68	21
426112	102	9	80	68	22
426360	132	6	96	83	17
426362	129	6	95	78	17
426366	124	5	89	75	16
426507	148	5	90	96	25
426512	144	5	83	98	24
426893	129	16	122	97	26
426925	112	11	122	78	26
427037	141	12	149	103	28
427611	124	8	101	87	31
427777	109	7	58	75	23
427793	105	6	57	80	20
427925	154	4	108	106	12
427926	157	4	108	105	12
428114	130	5	100	73	16
428180	140	8	113	63	18
428329	121	4	88	60	16
428613	102	11	88	42	34
428624	103	13	98	49	35
428807	163	9	100	75	35
430098	22	2	15	23	5
430100	20	1	14	17	5
430102	21	1	16	17	6
430103	18	1	14	17	5
430104	16	1	14	17	5
430126	8	1	8	18	4
430129	6	2	8	17	5
430130	9	1	11	17	4
430133	11	2	12	16	4
430135	14	1	12	16	2
430139	18	2	17	19	4
430142	26	3	21	22	4
430149	26	3	25	22	4
430154	42	3	28	25	9
430157	42	3	28	25	9
430164	72	5	46	39	11
430179	84	5	52	49	15
430280	173	6	103	88	27
431554	150	9	64	90	24
431743	92	2	74	67	23
431942	155	6	107	113	17
432455	133	9	107	84	18
433096	140	11	88	106	28
433339	169	4	113	89	26
433488	143	7	124	91	18
433599	148	6	110	96	36
434125	128	3	114	109	21
434154	132	1	123	106	20
434446	150	4	108	81	22
434470	161	4	118	90	25
434972	135	7	94	89	28
435318	129	6	80	82	22
435319	128	6	80	83	22
435331	140	4	98	103	22
435469	145	11	91	87	14
435470	143	11	90	85	14
435567	47	3	30	34	6
436292	121	7	103	65	17
436787	97	6	69	52	9
436788	99	6	70	54	9
436937	55	4	38	32	10
436938	53	4	36	31	10
437037	42	3	29	16	1
437038	45	3	31	16	2
437085	78	4	60	39	7
437107	84	3	61	40	7
437168	142	11	117	107	21
437231	128	12	101	94	24
437773	135	12	121	86	14
437813	152	15	122	92	19
437909	141	9	111	72	25
438011	143	7	108	105	27
438724	144	13	132	88	26
438725	145	13	134	89	26
439008	161	5	93	108	13
439079	155	8	89	109	13
439229	37	4	31	21	7
439231	37	4	29	22	8
439233	27	3	16	12	7
439247	12	1	4	3	3
439248	12	1	6	2	3
439283	9	4	9	13	4
439324	36	9	33	28	9
439346	61	13	62	46	13
439841	139	11	130	87	15
440198	146	14	122	110	20
440205	131	16	107	103	20
440964	134	8	105	102	22
441151	140	11	110	101	22
441152	133	11	110	99	23
441300	176	5	128	113	25
441329	159	5	114	98	14
441370	159	5	109	105	12
441371	157	5	107	108	12
441376	152	5	105	108	10
441527	137	5	103	91	18
441528	139	5	104	90	18
441529	142	5	101	89	20
441530	138	4	98	91	19
441706	146	6	122	89	31
441709	139	6	107	82	30
442140	136	12	95	56	17
442962	160	12	128	77	29
443090	136	10	121	101	25
444345	147	5	92	91	22
444546	150	8	89	72	31
444768	144	12	125	98	20
444783	118	7	101	88	17
444950	133	9	106	78	22
445049	95	10	87	88	18
445172	107	6	83	77	23
445467	125	5	81	114	25
445589	157	5	105	110	26
445590	154	6	103	107	23
445591	153	6	100	106	25
445592	154	5	103	110	26
445740	194	6	123	126	20
445741	189	6	125	130	20
445742	196	6	123	127	20
445961	169	3	138	96	14
446637	144	6	97	109	17
446858	131	7	111	95	22
446859	130	8	106	96	23
447294	26	6	16	11	4
447327	46	9	24	13	7
447358	80	13	58	37	8
447519	156	9	94	86	26
447521	157	9	95	87	25
448012	146	13	133	107	21
448017	154	13	124	104	22
448034	128	11	114	100	19
448161	157	9	125	103	17
448162	155	9	122	101	18
448164	161	9	129	109	20
448165	160	9	133	108	20
448167	157	9	134	105	20
448297	152	9	155	125	22
448298	150	9	158	132	23
448426	166	8	137	125	15
448430	176	8	139	124	14
448441	163	8	135	110	17
448452	159	7	129	104	17
448573	172	8	130	92	28
448576	170	8	127	93	27
448577	162	8	124	88	27
448578	167	9	126	92	27
449021	125	9	98	85	16
449551	142	4	143	100	36
449552	141	4	143	103	37
449554	144	4	147	107	38
449690	190	5	146	116	28
449701	185	5	138	110	26
449703	181	5	139	107	26
449704	185	5	136	103	24
449782	160	6	116	90	23
451064	143	8	101	98	25
451396	144	7	114	109	21
451549	136	6	106	75	15
451697	103	6	64	56	18
451715	111	7	61	58	18
451722	130	8	72	66	22
451858	161	9	109	89	28
451859	159	10	107	88	27
454074	192	11	166	126	30
454077	190	12	167	137	29
454967	139	8	108	89	29
454968	138	8	100	85	28
458006	74	2	84	72	45
458646	14	4	13	9	7
458657	28	4	22	27	18
458700	48	4	39	44	30
458704	46	4	38	43	32
458713	60	4	48	52	34
458714	61	4	47	50	33
458931	70	3	69	59	52
458946	60	2	55	49	44
458952	61	2	55	48	45
459125	3	2	6	5	11
461033	94	4	71	63	42
461058	116	4	94	84	43
461059	113	4	93	80	42
461061	110	3	94	80	43
461062	112	3	99	83	44
461063	107	4	92	74	44
461210	107	8	71	90	30
461212	107	7	70	88	32
461213	108	8	69	89	32
461260	67	4	43	56	19
461272	58	2	37	43	16
461274	58	2	35	43	16
461402	29	4	26	18	6
461544	123	12	105	80	26
463148	161	3	105	79	18
464519	133	6	75	74	19
464521	149	7	84	79	25
465717	175	10	155	117	21
465757	132	6	127	104	21
466204	148	5	114	87	35
466205	146	4	111	88	33
467038	177	15	151	107	13
468063	187	5	153	145	26
468208	180	10	134	89	23
468210	181	9	130	92	24
469264	161	6	96	92	28
469348	169	4	97	90	34
470756	139	7	93	96	20
470760	130	7	91	86	15
470929	101	5	91	73	21
471166	150	11	92	88	42
471168	150	11	93	88	44
471174	159	12	93	94	50
471320	131	6	111	80	49
471321	133	6	114	80	50
471795	167	4	99	66	47
471885	159	8	124	73	47
471886	173	9	139	83	52
472039	166	6	108	114	50
475106	186	13	117	99	39
475110	184	14	117	94	40
476176	148	11	103	73	20
476290	171	13	110	84	19
477020	164	5	100	92	25
477021	162	5	103	90	26
477023	160	5	97	83	25
477026	156	5	92	81	22
477028	150	5	93	76	24
477168	160	11	146	96	24
477172	156	12	146	98	21
477175	160	12	142	98	22
477343	159	3	103	85	26
477345	159	3	99	82	25
477347	161	3	96	83	23
477494	157	7	135	109	26
477972	175	7	136	97	25
478120	135	9	112	91	19
478121	136	9	114	92	19
478122	139	9	111	92	19
478175	145	9	120	84	22
478462	117	12	81	92	36
478635	176	3	144	107	33
478640	177	2	137	103	31
478645	174	3	140	99	24
478987	167	10	101	93	21
478988	170	11	105	95	22
478989	166	12	104	97	22
478990	167	13	101	97	22
479433	164	6	118	108	26
479434	165	6	118	104	27
479582	179	4	107	109	31
481317	177	7	98	101	15
481622	133	14	113	97	18
481887	142	11	115	90	21
481898	145	11	119	102	23
481899	145	11	117	100	22
482146	153	9	90	85	18
482214	160	10	84	81	19
482821	12	3	9	11	4
482895	7	1	6	2	1
482902	22	1	17	13	2
482908	31	2	35	18	3
482911	35	2	42	22	6
482912	35	2	41	24	6
482914	38	2	42	23	6
484140	118	7	93	59	16
484141	118	7	91	57	17
484289	105	6	84	72	18
484290	105	6	86	73	19
484636	151	6	81	71	19
484744	150	5	116	82	23
484760	155	6	117	94	22
484793	147	4	116	89	25
484794	153	5	116	87	25
485254	156	8	108	100	16
486142	148	5	88	113	21
486981	125	15	97	90	17
486985	119	15	93	82	17
487668	158	8	100	82	28
488494	165	5	97	84	14
488495	165	5	100	84	14
488575	154	5	110	86	11
489160	150	4	95	87	12
489163	158	3	94	89	13
489166	160	3	94	90	13
489169	165	3	98	97	14
489177	190	3	103	105	16
489178	186	3	101	101	16
489831	157	9	94	81	28
489996	154	5	124	77	24
490202	159	14	108	56	18
490211	161	15	107	50	20
490321	144	16	103	61	26
490606	47	1	53	44	10
490608	48	1	55	45	10
491148	61	2	45	42	7
491149	62	3	45	42	7
491298	67	1	38	25	5
494592	177	8	147	102	33
494593	174	8	139	98	32
494742	139	3	132	91	27
494743	138	3	133	91	27
495322	131	8	104	84	25
496111	136	10	117	78	22
496362	132	14	97	73	24
496371	128	13	98	69	27
497226	115	13	86	54	26
497781	138	7	83	78	25
497995	152	9	115	102	18
498503	126	4	138	91	27
498742	133	3	97	82	32
498887	138	8	115	86	17
499766	118	11	69	61	23
499767	118	11	68	59	23
499768	123	11	63	64	23
499886	116	10	84	77	30
499917	109	7	92	67	21
500041	172	9	117	81	14
500340	134	7	96	81	23
500410	112	6	78	74	23
500625	125	11	88	91	14
500892	130	8	116	100	14
501021	131	9	120	84	24
501157	121	9	106	65	27
501549	134	7	89	86	19
501705	105	7	88	71	15
502212	163	15	115	110	30
502267	177	13	132	102	32
502427	142	4	127	82	29
502462	143	4	119	78	29
503129	158	10	113	81	24
503349	174	10	151	126	25
503849	136	8	104	104	12
504074	140	7	127	95	32
504079	163	6	128	99	31
504389	153	11	144	95	11
504531	139	9	156	98	20
505058	58	2	48	28	6
505090	14	1	10	7	2
505115	17	2	12	11	2
505116	17	2	13	12	2
505127	25	3	16	17	3
505135	34	3	26	23	3
505164	81	6	48	53	11
505376	191	4	148	92	23
505380	191	4	154	99	28
505383	201	4	160	99	29
505385	204	4	166	100	29
505818	129	12	100	93	23
506440	159	5	96	103	25
506441	161	5	93	105	24
506443	159	5	99	104	26
506576	144	6	98	93	17
506600	123	6	88	82	22
506902	156	8	114	99	20
506915	154	9	113	94	21
506954	170	12	123	103	22
507435	140	10	146	128	28
507475	149	8	135	130	33
507476	149	8	134	130	33
507477	148	8	136	133	32
507706	134	3	108	92	38
507708	119	2	103	102	35
508092	152	6	104	92	15
508239	139	9	104	102	17
509266	161	8	116	86	20
509267	161	8	111	88	21
509268	154	8	105	82	20
509272	150	6	106	81	22
509415	140	6	122	79	28
509418	141	6	122	78	28
509420	143	6	122	78	24
509767	179	10	95	92	18
510160	147	4	107	114	22
510161	145	3	107	112	21
510166	137	4	99	110	19
510878	132	14	83	78	21
510882	140	15	86	79	24
511026	151	15	87	89	25
511028	147	13	86	86	25
511030	151	13	86	88	24
511032	144	13	80	85	24
511079	102	9	65	78	21
511095	129	13	73	89	24
511236	123	11	78	73	23
511243	109	10	77	70	22
511246	105	8	77	69	18
511247	104	8	81	66	17
511398	128	4	90	47	24
512325	122	9	108	87	22
512922	121	5	64	78	16
512935	114	6	53	69	16
513165	91	5	63	68	24
513547	70	1	57	51	9
513727	119	6	107	98	20
513799	111	11	90	89	20
513802	126	14	101	97	24
513805	128	12	107	93	24
513806	131	12	104	96	22
513807	128	12	107	96	24
513934	131	10	111	84	27
513949	143	10	117	90	27
513968	127	9	103	82	28
514084	132	6	115	95	35
514149	137	3	95	107	33
514424	108	7	73	66	22
514438	81	6	55	52	18
514465	45	3	32	35	10
514466	39	2	27	30	7
514480	37	2	20	25	7
514502	35	2	15	18	8
514505	31	2	16	18	8
514506	31	1	16	17	8
514522	32	1	22	8	12
514535	32	1	21	10	9
514544	41	2	19	17	10
514545	44	2	22	19	10
514547	45	2	23	21	9
514580	80	3	36	39	18
514763	156	6	84	61	35
515044	135	7	113	86	19
515546	151	15	111	78	33
516003	126	7	125	101	28
516004	139	9	128	104	29
516166	164	5	89	79	35
516281	148	5	132	79	35
516713	127	8	143	62	40
516715	129	8	142	65	40
516716	123	8	136	67	39
517618	149	10	131	87	16
517636	141	12	118	82	14
518113	136	6	99	99	27
518114	143	5	97	98	26
518578	119	8	102	72	14
518929	142	4	120	92	29
518935	145	4	125	89	29
518936	148	4	120	91	28
518937	149	4	126	93	29
519085	154	6	123	118	21
519086	154	5	120	117	21
519088	154	5	120	116	21
519246	166	7	104	98	25
519267	151	3	107	81	22
519269	151	3	110	79	23
519270	151	3	109	78	24
519862	132	16	123	92	18
519928	101	10	91	75	15
520148	146	11	81	86	15
520426	161	2	114	92	27
520577	147	11	97	84	26
521153	174	6	138	91	23
521226	161	5	103	87	18
521617	185	9	108	75	31
521618	181	10	104	77	30
521886	157	1	106	114	22
522632	129	9	95	71	15
522697	109	9	91	69	14
522706	136	12	120	106	22
522710	137	11	115	101	25
522711	130	11	110	97	25
522850	122	12	89	87	29
522851	126	12	86	87	28
522853	110	10	77	71	22
522855	113	10	79	71	23
522857	116	9	80	71	22
522859	115	8	80	68	22
524003	125	1	80	82	21
524205	131	8	89	87	26
524378	136	13	77	72	32
524383	134	10	84	74	32
524532	140	9	105	96	34
524633	139	9	89	84	46
524634	144	8	92	88	46
525272	123	9	106	93	39
525294	115	9	107	89	36
525295	116	9	110	89	34
526792	69	2	44	40	22
526825	34	2	27	21	10
527332	155	4	113	101	24
527351	157	5	110	99	27
527380	179	8	131	112	30
527433	144	7	121	98	28
527481	146	8	125	69	27
527483	143	10	126	71	26
527493	139	9	121	70	22
527495	140	8	124	67	24
528025	110	8	92	67	19
528677	116	2	106	67	25
528679	119	2	110	68	25
528699	152	7	121	71	28
528827	183	11	104	103	20
528828	182	13	98	101	20
529219	159	6	98	88	25
529221	152	6	100	88	24
529371	153	7	127	80	30
529373	151	6	125	79	29
529416	140	4	139	76	21
529417	139	4	141	75	21
529522	101	6	98	77	23
529559	125	9	94	71	29
529562	124	10	96	71	29
530480	141	9	106	99	22
531013	144	4	106	75	22
531911	161	3	100	96	22
531912	157	3	98	94	22
531926	152	3	104	101	26
531927	161	3	107	106	25
531928	161	3	111	105	27
531929	161	3	109	96	24
531932	171	3	116	109	26
532077	126	4	89	72	16
532079	131	4	92	77	19
532183	148	11	127	101	22
532327	130	8	102	73	14
532328	127	8	92	76	14
532330	129	8	94	77	14
532334	131	8	92	72	13
532337	134	8	100	73	13
532377	161	6	111	87	18
532701	76	7	61	45	9
532765	53	5	47	44	6
532766	54	5	48	40	6
532785	69	5	51	48	6
532880	122	4	92	79	10
533051	61	3	54	46	10
533094	34	2	24	20	5
533304	67	1	47	28	14
533468	87	5	57	34	19
533469	86	5	58	34	19
533620	136	11	116	79	30
534124	166	6	159	97	22
534271	141	9	135	108	27
534272	137	9	135	113	26
534274	137	9	134	116	26
534814	60	4	46	38	5
534815	63	4	47	37	5
534821	68	5	41	41	9
534822	68	5	39	40	8
534824	69	6	35	40	8
534829	87	6	41	56	9
534830	86	7	41	55	8
535606	201	11	150	127	21
535619	182	12	152	129	22
535685	167	9	137	126	30
535687	167	9	136	125	29
535748	161	6	152	134	28
535749	154	8	150	133	29
535751	160	7	152	137	30
535752	160	6	150	130	30
535896	38	6	42	39	15
535925	10	2	16	19	7
536093	35	2	28	23	2
536182	41	2	30	28	8
536184	40	2	35	30	8
536185	39	2	34	30	8
536348	101	5	75	55	6
536352	97	5	70	52	5
536353	95	5	71	52	5
536403	72	3	51	40	3
536538	71	4	54	49	14
536539	71	3	55	48	13
536977	161	10	93	101	29
537369	120	4	105	85	22
537624	140	7	113	88	18
537694	142	15	132	71	26
537894	156	15	134	85	24
538082	184	10	161	148	24
538083	183	10	164	150	23
539500	110	8	90	82	24
539660	119	11	100	72	21
539688	118	10	89	85	20
539689	117	10	91	86	20
539690	112	10	88	86	19
540797	142	15	121	107	9
540800	146	15	119	108	9
542466	122	14	104	79	22
542467	122	14	106	78	22
542537	137	15	112	80	18
542538	137	14	112	80	18
542615	134	15	124	75	29
543751	160	9	110	93	23
544091	136	9	95	77	19
544103	141	8	101	77	18
544106	146	8	106	81	19
544107	143	8	105	78	19
544252	133	9	105	92	17
544253	130	8	105	91	17
544255	133	7	107	93	16
544400	111	8	79	72	20
544435	127	11	96	69	24
544786	177	8	92	80	13
546129	158	3	122	110	17
546595	142	4	99	112	19
546599	148	4	95	109	20
546600	147	4	94	108	19
546603	128	3	84	95	19
548155	175	15	139	129	23
548619	118	5	80	71	21
549107	117	5	84	81	18
549232	117	4	102	69	25
549382	155	4	111	88	19
549709	163	7	133	96	29
550458	174	8	97	91	27
551248	143	12	112	71	28
552198	154	8	93	94	22
552199	146	5	87	93	21
553101	146	5	136	90	18
554403	148	10	101	69	25
554553	129	3	85	73	23
554554	127	3	90	74	22
555477	132	3	95	77	32
